Train_sizes,Score,Set
372,0.75,Validation
372,0.8225806451612904,Training
372,0.6554621848739496,Validation
372,0.8252688172043011,Training
372,0.773109243697479,Validation
372,0.8279569892473119,Training
372,0.7226890756302521,Validation
372,0.8198924731182796,Training
372,0.7563025210084033,Validation
387,0.7932816537467701,Training
387,0.75,Validation
387,0.8242894056847545,Training
387,0.6470588235294118,Validation
387,0.813953488372093,Training
387,0.7478991596638656,Validation
387,0.8449612403100775,Training
387,0.7647058823529411,Validation
387,0.8242894056847545,Training
387,0.7983193277310925,Validation
402,0.7835820895522388,Training
402,0.775,Validation
402,0.8084577114427861,Training
402,0.6470588235294118,Validation
402,0.8134328358208955,Training
402,0.7647058823529411,Validation
402,0.8059701492537313,Training
402,0.7647058823529411,Validation
402,0.8084577114427861,Training
402,0.8067226890756303,Validation
416,0.7908653846153846,Training
416,0.7916666666666666,Validation
416,0.8125,Training
416,0.6470588235294118,Validation
416,0.8149038461538461,Training
416,0.7647058823529411,Validation
416,0.8004807692307693,Training
416,0.7815126050420168,Validation
416,0.7932692307692307,Training
416,0.8403361344537815,Validation
431,0.8097447795823666,Training
431,0.8,Validation
431,0.8167053364269141,Training
431,0.6386554621848739,Validation
431,0.8213457076566125,Training
431,0.7647058823529411,Validation
431,0.7981438515081206,Training
431,0.7983193277310925,Validation
431,0.7865429234338747,Training
431,0.8571428571428571,Validation
446,0.8116591928251121,Training
446,0.775,Validation
446,0.8161434977578476,Training
446,0.6470588235294118,Validation
446,0.820627802690583,Training
446,0.7647058823529411,Validation
446,0.7959641255605381,Training
446,0.7899159663865546,Validation
446,0.7780269058295964,Training
446,0.8907563025210085,Validation
461,0.8156182212581344,Training
461,0.75,Validation
461,0.8286334056399133,Training
461,0.6302521008403361,Validation
461,0.8199566160520607,Training
461,0.7647058823529411,Validation
461,0.8047722342733189,Training
461,0.8151260504201681,Validation
461,0.7613882863340564,Training
461,0.907563025210084,Validation
476,0.8151260504201681,Training
476,0.725,Validation
476,0.8361344537815126,Training
476,0.6386554621848739,Validation
476,0.8151260504201681,Training
476,0.7478991596638656,Validation
476,0.8004201680672269,Training
476,0.8067226890756303,Validation
476,0.7773109243697479,Training
476,0.907563025210084,Validation
