PC1 - 83.80%,PC2 - 8.60%,Class,Date,Position,Acquisition,N
-0.7830767675280682,0.5577686116869888,Healty,24-01-29,C6,1,5
-6.0739961232656485,-1.1760198746654744,Healty,24-01-29,C6,1,6
-0.13484807203393537,0.36100208552869806,Healty,24-01-29,C6,1,7
-7.682237043279059,-0.5451615077823063,Healty,24-01-29,C6,1,8
-4.203650870187999,0.16060292661123796,Healty,24-01-29,C6,1,9
-1.5870136146144804,0.30677121461297885,Healty,24-01-29,D1,1,1
-1.2564411826511814,0.21243649759282585,Healty,24-01-29,D1,1,2
0.5660173974409419,0.906300298044497,Healty,24-01-29,D1,1,3
-0.7564454404957219,0.6197184014009466,Healty,24-01-29,D1,1,4
-1.4666420311415296,0.26724300082423746,Healty,24-01-29,D1,1,5
-2.5002725467107516,-0.7958511122405029,Healty,24-01-29,D1,1,6
-2.9173637868346143,0.6570749650527802,Healty,24-01-29,D1,1,7
1.696814867994362,0.869941886411789,Healty,24-01-29,D1,1,8
-3.8334836704621473,-0.4906115002768734,Healty,24-01-29,D3,1,1
-2.0892401236620937,0.09534315656507494,Healty,24-01-29,D3,1,2
-2.6594984971298112,0.10374919547109668,Healty,24-01-29,D3,1,6
-2.605419519320699,0.19023007167317219,Healty,24-01-29,D3,1,7
2.3601206532745187,0.9969448288237669,Healty,24-01-29,D5,1,0
1.45378958807622,0.9698572519307688,Healty,24-01-29,D5,1,2
-0.30950236783374835,0.7751053212726355,Healty,24-01-29,D5,1,4
1.7788697360233483,0.42736298401286993,Healty,24-01-29,D5,1,5
1.8940732882631592,1.0456498442216393,Healty,24-01-29,D5,1,6
-3.505276656728703,-0.8146634078570166,Healty,24-01-29,D5,1,7
-2.146854537332937,-0.07313573105685743,Healty,24-01-29,D5,1,8
-3.384198141445879,0.4879610006815543,Healty,24-01-29,E2,1,0
-3.1825305293145147,-0.7482125472062794,Healty,24-01-29,E2,1,1
0.49043402654426704,0.33757495052075565,Healty,24-01-29,E2,1,3
-4.322927178570644,-0.8879842447973683,Healty,24-01-29,E2,1,4
-1.6200980385962398,0.24239344960842812,Healty,24-01-29,E2,1,5
-3.8684432514755893,-0.28468751508521045,Healty,24-01-29,E2,1,6
1.0315749970416346,1.0015990871266236,Healty,24-01-29,E2,1,7
-3.8316039102703754,-0.3191964587931736,Healty,24-01-29,E2,1,8
-3.1115402537577608,-0.502044724558842,Healty,24-01-29,E4,1,0
-0.41004273371367445,0.7750895835354505,Healty,24-01-29,E4,1,1
-4.883556141574236,-1.1550536679253482,Healty,24-01-29,E4,1,2
0.56474061839046,0.5209899295617555,Healty,24-01-29,E4,1,3
-1.1125802755157619,0.26417948001625685,Healty,24-01-29,E4,1,5
-0.29150328685678767,0.8171095921690279,Healty,24-01-29,E4,1,6
2.3154681428879043,0.37937109820806325,Healty,24-01-29,E4,1,7
-4.86659410074306,-0.2056141072644475,Healty,24-01-29,E6,1,0
-0.30857232406251917,0.4923976512470903,Healty,24-01-29,E6,1,2
-3.3346738239972424,-0.6943072904595017,Healty,24-01-29,E6,1,3
-4.821014690136547,-0.9501886638575275,Healty,24-01-29,E6,1,6
-3.636593392098466,-0.034258478904065325,Healty,24-01-29,E6,1,8
-1.9714386907766666,0.0557689508129424,Healty,24-01-29,F1,1,0
-3.050191177715652,-0.7742869818703283,Healty,24-01-29,F1,1,1
-1.7744537114451004,0.36416735244881615,Healty,24-01-29,F1,1,2
-2.660180959719452,0.26619695430411616,Healty,24-01-29,F1,1,4
-0.4691168595376215,0.416123353807163,Healty,24-01-29,F1,1,5
-0.1749554062932591,0.5754753532444131,Healty,24-01-29,F5,1,0
-3.4608106619185572,0.14217401837004134,Healty,24-01-29,F5,1,2
-1.7834612329368096,0.4635877662325427,Healty,24-01-29,F5,1,3
1.7882046984099729,1.1029834814756003,Healty,24-01-29,F5,1,4
-3.2501118220218754,-1.5820392611566305,Healty,24-01-29,F5,1,5
-5.921518253149694,-1.0021350357729208,Healty,24-01-29,F5,1,6
-3.56296456527621,0.16019235630563225,Healty,24-01-29,G2,1,1
1.7016401599276216,1.010235261376157,Healty,24-01-29,G2,1,2
-1.3173294031213127,0.5060228831025679,Healty,24-01-29,G2,1,3
-5.896972819775031,-0.639888267070179,Healty,24-01-29,G2,1,4
-2.1995453178848963,0.6439558033514153,Healty,24-01-29,G2,1,5
-1.078249433961088,-0.08073748670048095,Healty,24-01-29,G2,1,7
-3.6334257732753845,-0.10422776106965818,Healty,24-01-29,G4,1,1
-2.781653168054831,0.7139824819437344,Healty,24-01-29,G4,1,3
-2.482211516948274,0.6155038583118553,Healty,24-01-29,G4,1,4
-5.368126496206134,-1.3726724332563163,Healty,24-01-29,G4,1,5
-2.1683215773181725,0.2801061675599472,Healty,24-01-29,G6,1,0
-2.839651876669696,-0.6548224050897368,Healty,24-01-29,G6,1,1
-5.1289065481737905,-0.38385986813808104,Healty,24-01-29,G6,1,2
-4.935440195788058,-0.8311375005389199,Healty,24-01-29,G6,1,3
-0.6389315068425122,0.3133813257826213,Healty,24-01-29,G6,1,4
-4.812255915053621,-0.013849292222432768,Healty,24-01-29,G6,1,5
-1.21076022270002,0.0033957529638159885,Healty,24-01-29,H1,1,0
-4.209510980137408,-1.5192205498303526,Healty,24-01-29,H1,1,1
2.476956683826683,1.085646334464769,Healty,24-01-29,H1,1,2
-3.549329094767253,-0.218416894880324,Healty,24-01-29,H1,1,3
-2.559220987440181,-0.07171527946988908,Healty,24-01-29,H1,1,4
-2.01903749780336,-0.5588826252259427,Healty,24-01-29,H1,1,6
-1.2136487593076086,0.0231422641213709,Healty,24-01-29,H1,1,7
-4.244250584533933,-0.14600144318141717,Healty,24-01-29,I2,1,0
-0.5083729421427066,0.8244740842990812,Healty,24-01-29,I2,1,1
-3.162458737682398,0.17171675171126205,Healty,24-01-29,I2,1,2
-5.79647429060941,-0.3025200411587143,Healty,24-01-29,I2,1,3
-0.13436286811568335,0.6531360438936278,Healty,24-01-29,I2,1,4
-3.7252075303338765,-0.13339146113919087,Healty,24-01-29,I2,1,5
0.7350672551217623,0.8674058555423707,Healty,24-01-29,I4,1,0
-2.212821117369048,-0.32339653959039827,Healty,24-01-29,I4,1,1
0.6954907979526506,0.4930581296144039,Healty,24-01-29,I4,1,2
-2.83265437805942,-0.2111985248451068,Healty,24-01-29,I4,1,3
-2.9163129065738276,0.4206237128485536,Healty,24-01-29,I4,1,4
-3.9778064556411463,-0.33723678851125294,Healty,24-01-29,I4,1,5
-0.44969567561210033,-0.42679466562559887,Healty,24-01-29,I4,1,6
-1.4007637074340007,0.5091177877711343,Healty,24-01-29,L5,1,2
-3.0976631542422792,-0.9596876602239857,Healty,24-01-29,L5,1,3
-2.9335658674008367,-0.8484531657034052,Healty,24-01-29,L5,1,4
-5.143867405053382,0.37856314595946117,Healty,24-01-29,L5,1,5
-4.713239003654987,-1.7882920079980693,Healty,24-01-29,L5,1,7
0.789095630189906,0.1711031227284902,Healty,24-01-30,A2,1,0
1.056786450511615,0.29660140897479337,Healty,24-01-30,A2,1,1
2.106879574579279,0.29585454350176915,Healty,24-01-30,A2,1,2
1.997411279557859,0.3630211648740712,Healty,24-01-30,A2,1,3
1.5788599439841666,-0.06254421266276215,Healty,24-01-30,A2,1,4
1.416015469123766,-0.0820367503769646,Healty,24-01-30,A2,1,5
0.5027116183834279,0.1179880208278458,Healty,24-01-30,A2,1,6
0.5729823007201482,0.17640690131298886,Healty,24-01-30,A2,1,7
0.6794749035908073,0.011376824944573285,Healty,24-01-30,A2,1,8
1.168020346519602,0.05901492334738438,Healty,24-01-30,A2,1,9
-2.947742583602527,0.08902167134610081,Healty,24-01-30,A6,1,0
-2.4821183566828418,-0.6997426372598227,Healty,24-01-30,A6,1,1
-1.4502331983460273,0.8771364929520519,Healty,24-01-30,A6,1,3
-3.208929275390691,-0.6078404602166575,Healty,24-01-30,A6,1,4
-4.501761070929247,-0.723906423241522,Healty,24-01-30,A6,1,6
-2.0003978460891165,-0.8019414967418924,Healty,24-01-30,A6,1,7
5.122900482664471,-0.03833207722412045,Healty,24-01-30,B1,1,0
4.70967347246873,-0.4122308477427235,Healty,24-01-30,B1,1,1
3.4902655962933395,-0.1664552554433153,Healty,24-01-30,B1,1,2
4.546660256908072,0.15145715320296618,Healty,24-01-30,B1,1,3
8.818372935719138,-1.3991011057679625,Healty,24-01-30,B1,1,4
5.526157220731932,0.23936135780315188,Healty,24-01-30,B1,1,5
7.044438276109321,-0.42849168469735943,Healty,24-01-30,B1,1,6
-4.45333828915059,-0.4982909685182511,Healty,24-01-30,B5,1,0
-5.982439606004157,-0.7284151349812426,Healty,24-01-30,B5,1,1
-2.604193843777011,0.10221742802654464,Healty,24-01-30,B5,1,3
-3.294568848158192,0.026315007171925454,Healty,24-01-30,B5,1,4
-4.278574942460208,0.21041070105026602,Healty,24-01-30,B5,1,5
1.2150547724552005,0.03695116955973186,Healty,24-01-30,C2,1,0
2.1626530147926016e-05,0.23109573326894906,Healty,24-01-30,C2,1,1
-0.8747522527570283,-0.2698865590490334,Healty,24-01-30,C2,1,2
0.20016402095376845,0.808408571664251,Healty,24-01-30,C2,1,3
-1.869525428092645,-0.577095455877315,Healty,24-01-30,C2,1,5
-0.5349691960805563,-0.19305745222065765,Healty,24-01-30,C2,1,6
-1.3123947817304848,-1.0342148556297508,Healty,24-01-30,C2,1,7
-0.1416381060906241,-0.47598849463427534,Healty,24-01-30,C2,1,8
-2.795134542436175,-0.7003963878271345,Healty,24-01-30,C2,1,9
-2.0878188250423944,-0.5347218159567863,Healty,24-01-30,C2,1,10
0.12527006264021334,-0.045711236458882816,Healty,24-01-30,C4,1,0
1.2632669379337917,0.36586130756480345,Healty,24-01-30,C4,1,2
-1.4851231997650345,-0.5865667530659794,Healty,24-01-30,C4,1,3
-4.352838867850344,-1.1395832753250277,Healty,24-01-30,C4,1,4
-2.075208269649607,-0.91369545654657,Healty,24-01-30,C4,1,5
-4.056552063220607,-0.47794868650593786,Healty,24-01-30,C4,1,6
-2.024186914583217,-0.33292228438816673,Healty,24-01-30,C4,1,8
-3.8030919967851267,-1.2830731176007657,Healty,24-01-30,C6,1,1
-2.5958530752792797,-0.8060172896714589,Healty,24-01-30,C6,1,2
-2.743051646532662,-0.7273158302800072,Healty,24-01-30,C6,1,3
-3.6326439350666972,-0.7436541128048785,Healty,24-01-30,C6,1,4
0.7787158038043204,1.4788948556002424,Healty,24-01-30,C6,1,6
1.8864553799804622,0.9128922811644794,Healty,24-01-30,C6,1,7
-3.232779562830922,-0.6361462153574043,Healty,24-01-30,C6,1,8
0.3760043290615826,0.33015485754493873,Healty,24-01-30,C6,1,9
3.8360566422309734,0.5134694341411492,Healty,24-01-30,D1,1,0
-0.2469225126987514,0.36939520788722685,Healty,24-01-30,D1,1,1
0.23588198682618786,0.39417815512789106,Healty,24-01-30,D1,1,3
1.8080128967733626,1.1046941106396904,Healty,24-01-30,D1,1,5
2.6684799827328094,1.0907633785366049,Healty,24-01-30,D3,1,0
-0.22969155872771205,0.993619670759842,Healty,24-01-30,D3,1,1
1.9863527523926123,1.0604954703507181,Healty,24-01-30,D3,1,2
2.9390806247482564,0.3806213100154133,Healty,24-01-30,D3,1,3
-1.9670627555463476,0.28909043568666376,Healty,24-01-30,D3,1,4
-1.6952828285372907,0.6107295049011271,Healty,24-01-30,D3,1,5
1.2915691592137297,0.14811759466699803,Healty,24-01-30,D3,1,6
1.1468328018871434,0.7969671739296827,Healty,24-01-30,D3,1,7
1.5387558130115495,0.6000376518288721,Healty,24-01-30,D3,1,8
-0.21319927658664528,0.24801205918196328,Healty,24-01-30,D3,1,9
2.0090026226657334,0.6924906692138857,Healty,24-01-30,D5,1,2
2.032738634780411,1.5770221639295046,Healty,24-01-30,D5,1,3
-0.5320235224135117,0.3083653482338027,Healty,24-01-30,D5,1,4
0.1294198656560496,0.4868146749561969,Healty,24-01-30,D5,1,5
3.956965404329165,0.5126772249070218,Healty,24-01-30,D5,1,6
3.2811577023529876,0.8092855270425516,Healty,24-01-30,D5,1,8
2.6959836439793383,0.4447778072680597,Healty,24-01-30,D5,1,9
2.6998009132250247,0.7460553625327158,Healty,24-01-30,E2,1,0
4.104756608194878,0.6710642468156611,Healty,24-01-30,E2,1,1
2.1690879681646806,1.040834496421843,Healty,24-01-30,E2,1,2
-1.3552011235737051,0.04693174647242552,Healty,24-01-30,E2,1,3
1.7924102981703305,0.19047555950952902,Healty,24-01-30,E2,1,4
1.0792918985417261,1.0305926266294503,Healty,24-01-30,E2,1,5
1.6688833286031715,0.4978120977595843,Healty,24-01-30,E4,1,0
0.32909596508322236,0.52640202470282,Healty,24-01-30,E4,1,1
-3.485495192538215,0.6798016363190492,Healty,24-01-30,E4,1,2
-3.565721200160661,0.6613352480632564,Healty,24-01-30,E4,1,3
1.9373113541315286,0.003739579374182407,Healty,24-01-30,E4,1,4
-0.743597418711647,-0.18108555889400943,Healty,24-01-30,E4,1,5
5.337229851613868,0.40301236380293604,Healty,24-01-30,E4,1,7
3.337139229059871,0.22009146574684896,Healty,24-01-30,E4,1,8
0.07195936138853498,0.4868526236210092,Healty,24-01-30,E6,1,0
0.4787909652220731,0.3501533238867729,Healty,24-01-30,E6,1,1
-3.6424693902189946,0.14983072912483447,Healty,24-01-30,E6,1,2
-1.5790072624993885,0.25865551472382003,Healty,24-01-30,E6,1,3
2.2263061839922367,0.7348920412412866,Healty,24-01-30,E6,1,4
3.434805139569933,1.0527644259246354,Healty,24-01-30,E6,1,5
-2.1486806653696884,0.6018276873111714,Healty,24-01-30,E6,1,6
0.7141031120233471,0.4552421368231346,Healty,24-01-30,E6,1,7
0.8789483401792768,0.16363249496605112,Healty,24-01-30,E6,1,8
-1.4525300224305446,0.4695214167307718,Healty,24-01-30,E6,1,9
4.4771182030911305,0.9323489748941007,Healty,24-01-30,F1,1,1
-1.2457200966408755,0.4584855629676165,Healty,24-01-30,F1,1,3
-2.4332159869966503,0.40387725078770736,Healty,24-01-30,F1,1,4
-0.9992125527088559,-0.044352583435174786,Healty,24-01-30,F1,1,6
-1.405718750156493,0.2114928363428852,Healty,24-01-30,F1,1,7
1.8364105247783302,1.355206689772006,Healty,24-01-30,F1,1,8
1.5151342364106433,1.4939255857458769,Healty,24-01-30,F1,1,9
-2.6651456188814424,0.7061288619815257,Healty,24-01-30,F1,1,10
2.3403101862310045,0.25375550196086866,Healty,24-01-30,F5,1,0
1.1725232629269375,0.9435162247120379,Healty,24-01-30,F5,1,1
-2.181872584574652,0.017036387877827745,Healty,24-01-30,F5,1,2
-0.6676016728634604,-0.16992614463821837,Healty,24-01-30,F5,1,3
-0.7386760406256617,0.7278176910444097,Healty,24-01-30,F5,1,4
2.054673152442573,1.097605018915593,Healty,24-01-30,F5,1,5
0.8180340911657947,0.3808199148680444,Healty,24-01-30,F5,1,6
-2.3739939940603456,-0.0157461478710982,Healty,24-01-30,F5,1,7
-1.9011047871992515,0.2970693871539576,Healty,24-01-30,F5,1,8
-1.6016661965820316,-0.04803422780153871,Healty,24-01-30,G2,1,0
3.2377874971949034,1.0200921565614018,Healty,24-01-30,G2,1,2
2.5208798571951974,0.9742741232021714,Healty,24-01-30,G2,1,3
0.5038655145893733,0.6481515278489954,Healty,24-01-30,G2,1,4
2.82627182657417,0.876947138077161,Healty,24-01-30,G2,1,5
1.138979953124743,0.41729412713423863,Healty,24-01-30,G2,1,6
3.710602849820438,1.025572914800339,Healty,24-01-30,G2,1,7
0.1282522576234501,0.8677685918840902,Healty,24-01-30,G2,1,8
2.3881831025327207,0.9640677826166182,Healty,24-01-30,G2,1,9
-4.139388372248018,0.7265799536459557,Healty,24-01-30,G4,1,0
-0.4287195276243252,0.5154780753168089,Healty,24-01-30,G4,1,2
-0.42377994945291136,0.5408694460682703,Healty,24-01-30,G4,1,3
-2.138513435043234,0.012526213202391999,Healty,24-01-30,G4,1,4
1.5377251937842054,1.3032205985752536,Healty,24-01-30,G4,1,5
0.4621403215916948,0.503789568338567,Healty,24-01-30,G4,1,9
-2.145871209636403,0.520559622878025,Healty,24-01-30,G6,1,0
-2.927368002436013,0.6827155228096202,Healty,24-01-30,G6,1,1
-4.448394657510199,-0.5896257345526109,Healty,24-01-30,G6,1,2
2.195940868447675,1.106861619796989,Healty,24-01-30,G6,1,3
2.320644216205666,0.9954235963570338,Healty,24-01-30,G6,1,4
-5.9518134482903955,0.18188007218733887,Healty,24-01-30,G6,1,5
-3.761550571412803,0.3157367247435736,Healty,24-01-30,G6,1,6
-1.0762601765711193,0.3668121902022986,Healty,24-01-30,G6,1,7
-0.05445573389205414,0.46372710984934545,Healty,24-01-30,G6,1,8
-1.632294942723282,0.3454055885765848,Healty,24-01-30,G6,1,9
0.18753441942312896,0.40385702019143516,Healty,24-01-30,H1,1,0
1.2184070525848754,0.6400984782994781,Healty,24-01-30,H1,1,1
-2.3698119152303243,0.6032596281909606,Healty,24-01-30,H1,1,3
2.1051650318550528,0.9152948255734666,Healty,24-01-30,H1,1,5
0.2266843008236467,0.3830213944899247,Healty,24-01-30,H1,1,6
3.046115300532387,0.7947742004298007,Healty,24-01-30,H1,1,7
3.604707674228333,0.750536153744829,Healty,24-01-30,H1,1,8
2.3964878233471882,0.8146753124198282,Healty,24-01-30,H1,1,9
1.8411194601536032,0.7636812158233874,Healty,24-01-30,I2,1,0
-3.894113742486637,0.23887199410593268,Healty,24-01-30,I2,1,5
-3.88751020292587,0.17138460542951087,Healty,24-01-30,I2,1,6
-0.41489134287466795,0.9475103583725502,Healty,24-01-30,I2,1,7
2.043157290798526,0.6344809988146269,Healty,24-01-30,I2,1,9
2.840496759992473,0.8904299876078383,Healty,24-01-30,I2,1,10
-2.4796338126433057,0.34727061658681463,Healty,24-01-30,I2,1,11
2.940526098934827,1.1709944351305386,Healty,24-01-30,I4,1,0
1.8840629057148301,1.1678689128381872,Healty,24-01-30,I4,1,1
2.376308125294914,0.8608002957233372,Healty,24-01-30,I4,1,2
-0.08704161442061796,1.1477168760198107,Healty,24-01-30,I4,1,4
0.15696499630233507,1.1886504637863649,Healty,24-01-30,I4,1,5
-1.2139603303174649,0.9085175204396615,Healty,24-01-30,I4,1,6
1.7548965133635503,0.7097790867391833,Healty,24-01-30,I4,1,7
-2.1426101934860484,0.48760252222972167,Healty,24-01-30,I4,1,9
1.0422020549130426,0.6624035261871564,Healty,24-01-30,L5,1,0
-1.416844322923169,1.2725173783961434,Healty,24-01-30,L5,1,2
-1.3720043654344203,0.9838811435225201,Healty,24-01-30,L5,1,3
-0.1131107329152092,0.8724739897387825,Healty,24-01-30,L5,1,4
3.29988673842689,0.7747646913136579,Healty,24-01-30,L5,1,5
0.5166783826846326,0.7998938974775232,Healty,24-01-30,L5,1,7
-0.21660671179773727,0.3595985074516156,Healty,24-01-30,L5,1,8
-0.8622900031021985,0.9891493789143099,Healty,24-01-30,L5,1,9
2.536602918186907,-0.20977515385667822,Unhealty,24-01-31,A2,1,0
1.1640340428637537,-0.08745624090414665,Unhealty,24-01-31,A2,1,1
2.040851413811567,0.20296084202191148,Unhealty,24-01-31,A2,1,2
-0.4335304729736717,-0.41017132083672625,Unhealty,24-01-31,A2,1,4
-1.1287280477787964,-0.5434115247751143,Unhealty,24-01-31,A2,1,6
0.04116441171674916,-0.16681687640513812,Unhealty,24-01-31,A2,1,7
-3.1233785211688407,-0.946542223440101,Unhealty,24-01-31,A2,1,8
-2.0271623145385735,0.3572310432491601,Unhealty,24-01-31,A6,1,0
-3.5036873649790627,-0.15576901496768328,Unhealty,24-01-31,A6,1,1
-1.4673307017448178,-0.3552014727092786,Unhealty,24-01-31,A6,1,2
-1.0501641853576817,-0.3298345849853282,Unhealty,24-01-31,A6,1,3
-2.205984038211846,-0.5955466189090648,Unhealty,24-01-31,A6,1,4
2.070799957460604,-0.23920951579822025,Unhealty,24-01-31,A6,1,6
1.5549249583928522,-0.3430004990188961,Unhealty,24-01-31,A6,1,7
-0.6123755231200076,-0.7776868769294284,Unhealty,24-01-31,A6,1,8
6.424650373471484,-1.7159726265145394,Unhealty,24-01-31,B1,1,0
6.628808675555996,-1.3336493977951493,Unhealty,24-01-31,B1,1,1
7.47248576282854,-0.6417075807086476,Unhealty,24-01-31,B1,1,2
-1.21271926296288,-0.753911194823222,Unhealty,24-01-31,B5,1,1
0.027422238307770144,0.42802107483924395,Unhealty,24-01-31,C2,1,0
-1.0950066139306425,1.2147402781444858,Unhealty,24-01-31,C2,1,2
0.46008810603471817,1.232376229144747,Unhealty,24-01-31,C2,1,3
0.26608854477414084,1.3871752753992794,Unhealty,24-01-31,C2,1,4
0.3187420767035342,1.462596123036922,Unhealty,24-01-31,C2,1,5
-4.517502460926425,-1.3563450393926484,Unhealty,24-01-31,C2,1,7
-3.7549272474637014,-0.8058148798514325,Unhealty,24-01-31,C4,1,0
-2.678078691629124,1.0359809675837097,Unhealty,24-01-31,C4,1,2
-2.8122875911609637,0.7236273590579475,Unhealty,24-01-31,C4,1,3
-0.9213032121039918,1.2707260218389897,Unhealty,24-01-31,C4,1,4
-4.265242691912817,1.2569241956995738,Unhealty,24-01-31,C4,1,5
-4.3113192784015775,0.5745050302660166,Unhealty,24-01-31,C4,1,6
-1.233241151563616,0.5930799169936172,Unhealty,24-01-31,C6,1,0
-2.1760625039622226,0.45818284163153655,Unhealty,24-01-31,C6,1,1
3.8700555441432556,0.0697342071830486,Unhealty,24-01-31,C6,1,3
-0.5163760468568974,0.9618636072935051,Unhealty,24-01-31,D1,1,0
2.3947956095625744,1.447044709173244,Unhealty,24-01-31,D1,1,3
0.07978554615620655,0.497571190086093,Unhealty,24-01-31,D1,1,4
-2.386217952679983,0.3693813766474251,Unhealty,24-01-31,D1,1,5
-2.7371778501258985,-0.1039322786360492,Unhealty,24-01-31,D1,1,6
-0.23398794297338954,0.6738674779040494,Unhealty,24-01-31,D1,1,7
-2.104107059135986,-0.05399827646653514,Unhealty,24-01-31,D1,1,8
-1.7233486826310416,0.9819869567764725,Unhealty,24-01-31,D1,1,9
0.16697699158722482,1.0239460103757656,Unhealty,24-01-31,D3,1,0
-0.4265122536779999,1.1812244912509522,Unhealty,24-01-31,D3,1,4
-1.7306040630423034,0.6623146141288108,Unhealty,24-01-31,D3,1,5
3.3509929105483636,0.3433606992149273,Unhealty,24-01-31,D3,1,6
-0.2601845013065651,0.46954549619444785,Unhealty,24-01-31,D3,1,7
-1.2795076457182153,0.32740058751318013,Unhealty,24-01-31,D3,1,8
2.4699967948294734,1.2616516425867823,Unhealty,24-01-31,D5,1,1
0.3111349662260377,0.7042888837349028,Unhealty,24-01-31,D5,1,2
0.6907721900015424,0.0009059688984918291,Unhealty,24-01-31,D5,1,3
-0.39848283557220543,0.7340870618858311,Unhealty,24-01-31,D5,1,4
0.3591778663554955,0.8148045382250636,Unhealty,24-01-31,D5,1,5
3.1607712693998904,1.4756509069530872,Unhealty,24-01-31,D5,1,6
3.3045185330863482,1.490797392884201,Unhealty,24-01-31,D5,1,7
-0.788325332810491,0.6577372613795908,Unhealty,24-01-31,D5,1,8
-4.198819777431023,0.2023792895064104,Unhealty,24-01-31,E2,1,2
-1.8150897106131556,0.5636148671007073,Unhealty,24-01-31,E2,1,3
-2.6277457214462956,1.2020072863993765,Unhealty,24-01-31,E2,1,7
-4.152267139001905,0.013174225310923974,Unhealty,24-01-31,E2,1,8
3.266093730850718,1.0279956301151107,Unhealty,24-01-31,E4,1,0
-1.097930363993356,0.25917536068220715,Unhealty,24-01-31,E4,1,2
-0.6040545938967442,1.1019217012631366,Unhealty,24-01-31,E4,1,3
-1.4161315418781875,0.5857097439697017,Unhealty,24-01-31,E4,1,4
1.950635772120366,1.255352053699105,Unhealty,24-01-31,E4,1,5
-1.952058975852724,0.12734359654869018,Unhealty,24-01-31,E4,1,6
-3.4713784244438943,-0.14643157371082882,Unhealty,24-01-31,E4,1,7
-1.310207186376582,0.9014224024135604,Unhealty,24-01-31,E4,1,8
0.7930970797037973,1.0535017886011546,Unhealty,24-01-31,E6,1,1
1.9081925670250506,1.4212613257432307,Unhealty,24-01-31,E6,1,2
-0.29489695046731745,1.079939865640065,Unhealty,24-01-31,E6,1,5
-0.6618423011340172,1.319984370080492,Unhealty,24-01-31,E6,1,6
-6.775163017243747,0.9421912096483253,Unhealty,24-01-31,E6,1,7
0.8628061214305525,1.53549641401018,Unhealty,24-01-31,F1,1,0
0.8808668398270797,1.5253811184975201,Unhealty,24-01-31,F1,1,1
0.6268778207981874,1.6605177520763466,Unhealty,24-01-31,F1,1,2
2.2275811037917976,1.6413742272304965,Unhealty,24-01-31,F1,1,4
1.3937863759373013,1.2040764123590006,Unhealty,24-01-31,F1,1,5
2.0316373769099245,1.595813384212305,Unhealty,24-01-31,F1,1,6
-8.000752900381398,-1.4714401609551675,Unhealty,24-01-31,F5,1,0
-3.076812804600836,0.6962470485436684,Unhealty,24-01-31,F5,1,1
