Run,Iteration,Wavelengths,Cofficients
215,1,451.902,0.009044774969187873
215,1,455.393,-0.0054968156333861234
215,1,456.888,-0.009245120223307037
215,1,463.353,-0.0024694180170765287
215,1,464.843,0.005533460454795864
215,1,465.339,-0.010219375690855277
215,1,469.8,-0.007532782122083268
215,1,470.295,-0.0025540331568527854
215,1,471.285,0.0007874111112525516
215,1,472.274,-0.0012637133638734102
215,1,472.769,-0.00847693730567961
215,1,473.758,-0.016301943715472646
215,1,474.252,-0.002449687413395099
215,1,475.24,-0.0071525900135633045
215,1,475.734,-0.013934321567902775
215,1,476.228,0.002891682296561032
215,1,478.202,-0.011941827872961672
215,1,480.174,-0.007925207431182388
215,1,480.667,-0.006573433651466983
215,1,481.652,0.00015016008670050822
215,1,482.144,-0.004941484071033983
215,1,482.637,0.005648993927156538
215,1,483.621,-0.01968295460947005
215,1,485.588,-0.015561521696438872
215,1,486.571,-0.0012876786999225021
215,1,487.063,-0.02990650676077984
215,1,488.536,-0.0035997358140559626
215,1,489.027,-0.02841978478704071
215,1,490.008,-0.021292448230854664
215,1,490.499,-0.023041313918982412
215,1,491.48,-0.02000554032802208
215,1,491.97,-0.03899841422262886
215,1,492.95,-0.016708904347929376
215,1,493.93,-0.006609267668917904
215,1,494.419,-0.03968899884077213
215,1,494.909,-0.007192616571899866
215,1,495.398,-0.016605151991428615
215,1,495.888,-0.01330417424219664
215,1,496.866,-0.014893988987624463
215,1,497.844,-0.03520923381887684
215,1,498.821,-0.0658534050858602
215,1,499.31,-0.1037894467821856
215,1,499.798,-0.027075836805711448
215,1,500.287,-0.08033756418569288
215,1,500.775,0.025902135340237848
215,1,501.263,-0.06234331709631273
215,1,501.751,-0.0801494170872369
215,1,502.239,-0.037835479008048296
215,1,502.727,-0.09463435824339951
215,1,503.215,-0.07472796546854538
215,1,503.702,-0.021623715292413987
215,1,504.19,-0.16898835467967438
215,1,504.677,-0.008651862232146534
215,1,505.164,0.06321621783665847
215,1,505.651,-0.041589817824515395
215,1,506.139,-0.07590110135797044
215,1,507.112,-0.0372113717583337
215,1,507.599,-0.010830544968112178
215,1,508.086,-0.04229144518876916
215,1,509.058,-0.00816232898382748
215,1,509.545,-0.061106051164798884
215,1,510.517,-0.010383678030752392
215,1,511.003,-0.031097008257158013
215,1,512.46,-0.02936364827172855
215,1,512.946,-0.017918409965281892
215,1,515.856,-0.005399900080912495
215,1,516.341,-0.012412585267408568
215,1,517.31,-0.01513394647735528
215,1,518.279,-0.010484342411281086
215,1,520.215,0.002108479747385732
215,1,520.699,-0.007677398844739422
215,1,521.182,-0.008757967772567227
215,1,522.149,-0.010666126068345097
215,1,524.082,-0.008719431177633435
215,1,525.048,-0.007719535071251781
215,1,526.495,-0.008061807525883148
215,1,527.942,-0.013435215176181261
215,1,528.424,-0.0050303109814544165
215,1,530.351,-0.010685149204114407
215,1,530.833,-0.008074622804871229
215,1,531.314,-0.009755130255991713
215,1,531.795,-0.014531175002697325
215,1,532.277,-0.0024319719352143905
215,1,533.719,-0.008960692012816615
215,1,534.2,-0.014696670069084082
215,1,534.681,-0.009207348039024385
215,1,535.161,-0.010357259413495443
215,1,536.602,-0.008714291715768735
215,1,537.082,-0.00647244562866319
215,1,537.562,-0.005664176361196012
215,1,538.522,-0.005939185614120042
215,1,540.919,-0.007833717072349167
215,1,541.398,-0.00826273986889023
215,1,541.877,-0.007144889769407841
215,1,542.356,-0.011136403386692542
215,1,544.27,-0.008487929618253641
215,1,546.661,-0.0072087384336210845
215,1,547.616,-0.009920001674211448
215,1,549.049,-0.00531003868707403
215,1,549.526,-0.010935827373965746
215,1,551.911,-0.007913521909948849
215,1,552.864,-0.006435316441087685
215,1,553.817,-0.009200704915603106
215,1,554.293,-0.006056704273090872
215,1,554.769,-0.008480944443642108
215,1,556.672,-0.00397381529799203
215,1,557.148,-0.0027776606349023234
215,1,559.049,-0.010509421382612696
215,1,559.524,-0.0034471770049092003
215,1,559.999,-0.0014845000451000029
215,1,560.474,-0.008783966210076813
215,1,560.948,-0.007970743360983325
215,1,561.897,-0.006273266468499538
215,1,562.372,-0.0025313228522881783
215,1,563.32,-0.007364700193968748
215,1,565.216,-0.005066541149511129
215,1,565.69,-0.007833487599430899
215,1,566.163,-0.0017040510403264306
215,1,567.11,-0.006255944876081871
215,1,568.056,-0.003221199959358904
215,1,568.529,-0.0031322736968686458
215,1,571.837,-0.0031424961079158107
215,1,572.309,-0.00585287065902723
215,1,575.14,-0.003982726948707098
215,1,577.496,-0.003668447502748067
215,1,577.967,-0.0047028817232786764
215,1,578.437,-0.0038787187509427925
215,1,580.319,-0.0028803992621947317
215,1,585.955,0.00387167485521721
215,1,586.424,-0.00026930913369544135
215,1,592.043,-0.0003555362306012587
215,1,594.847,-0.0025924272778126384
215,1,595.314,-8.287182791662968e-05
215,1,596.715,-0.006486515865189412
215,1,602.771,-0.008515298157627676
215,1,610.665,0.003290102799766036
215,1,612.055,0.006762043211847754
215,1,612.981,0.010228950607997292
215,1,613.907,0.0036268923232538434
215,1,614.369,0.006905749588016735
215,1,616.219,0.011960127584732977
215,1,617.605,0.012670837590941116
215,1,620.375,0.012369108198147932
215,1,620.836,0.01708770723282401
215,1,621.297,0.01715349522191652
215,1,621.758,0.01737549375208769
215,1,622.219,0.012312093810730998
215,1,622.68,0.012713137369818335
215,1,623.14,0.012822582569876402
215,1,624.061,0.016523941006801646
215,1,624.982,0.02136921370131036
215,1,625.442,0.021448811198977694
215,1,626.362,0.018260224095498545
215,1,627.282,0.02310630666740345
215,1,627.742,0.020859748555971114
215,1,628.201,0.02113681159835203
215,1,629.12,0.026404249854711598
215,1,629.579,0.013946425107485796
215,1,630.038,0.025029335259514732
215,1,630.497,0.023507264353400226
215,1,630.956,0.017780721923619434
215,1,633.249,0.021303416262142525
215,1,633.708,0.022851611213725424
215,1,634.624,0.01568654703251136
215,1,635.082,0.01834908886449009
215,1,635.54,0.02253190826697472
215,1,635.998,0.0068287032838004495
215,1,636.913,0.01215808248886479
215,1,637.37,0.011316004085027146
215,1,639.199,0.010123683798860948
215,1,639.656,0.005574984289988418
215,1,640.113,0.008703135609240548
215,1,641.94,-0.0005943725469600061
215,1,642.396,0.014216130217393716
215,1,642.852,0.0051952271317535475
215,1,646.954,-0.02987208721290105
215,1,647.409,-0.020211031428458568
215,1,648.319,-0.027060117605265707
215,1,648.774,0.002968261363933719
215,1,650.139,-0.01393794185283192
215,1,651.956,-0.016771872752757714
215,1,652.41,-0.013888206222686657
215,1,653.318,0.0016008036455499022
215,1,654.679,-0.004234963674590296
215,1,655.586,-0.0065428545470792585
215,1,656.492,-0.008422936560238813
215,1,656.946,-0.010019507276301975
215,1,657.399,0.012182648326280916
215,1,658.304,-0.0014358350184635273
215,1,658.757,0.015546831374706749
215,1,659.209,0.0006871891168375257
215,1,659.662,0.009637335846996132
