Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
332,1,1.0,587,587 wavelengths,0.9932885906040269,4.0,True
332,2,0.937972055474286,401,401 wavelengths,0.9932885906040269,4.0,True
332,3,0.879791576850657,329,329 wavelengths,0.9865771812080537,4.0,True
332,4,0.825219913727574,284,284 wavelengths,0.9865771812080537,4.0,True
332,5,0.7740332186973654,256,256 wavelengths,0.9865771812080537,4.0,True
332,6,0.7260215291469454,217,217 wavelengths,0.9865771812080537,4.0,True
332,7,0.6809879060125446,203,203 wavelengths,0.9798657718120806,4.0,True
332,8,0.6387476259557163,185,185 wavelengths,0.9865771812080537,4.0,True
332,9,0.5991274236470037,176,176 wavelengths,0.9798657718120806,4.0,True
332,10,0.5619647810491933,170,170 wavelengths,0.9798657718120806,4.0,True
332,11,0.5271072607848689,167,167 wavelengths,0.9798657718120806,4.0,True
332,12,0.49441188085380394,156,156 wavelengths,0.9798657718120806,4.0,True
332,13,0.4637445281353502,144,144 wavelengths,0.9865771812080537,4.0,True
332,14,0.4349794082700673,133,133 wavelengths,0.9865771812080537,4.0,True
332,15,0.4079985296640637,124,124 wavelengths,0.9865771812080537,4.0,True
332,16,0.38269121949948826,121,121 wavelengths,0.9865771812080537,4.0,True
332,17,0.35895366976589616,116,116 wavelengths,0.9865771812080537,4.0,True
332,18,0.33668851145035567,108,108 wavelengths,0.9798657718120806,4.0,True
332,19,0.3158044151396677,99,99 wavelengths,0.9798657718120806,4.0,True
332,20,0.2962157163964089,91,91 wavelengths,0.9798657718120806,4.0,True
332,21,0.2778420643721278,84,84 wavelengths,0.9798657718120806,4.0,True
332,22,0.2606080922163436,79,79 wavelengths,0.9798657718120806,4.0,True
332,23,0.24444310792939605,70,70 wavelengths,0.9798657718120806,4.0,True
332,24,0.22928080439105833,63,63 wavelengths,0.9798657718120806,4.0,True
332,25,0.2150589873754787,60,60 wavelengths,0.9798657718120806,4.0,True
332,26,0.20171932043679625,57,57 wavelengths,0.959731543624161,4.0,True
332,27,0.18920708561897795,54,54 wavelengths,0.959731543624161,4.0,True
332,28,0.17747095900833193,52,52 wavelengths,0.959731543624161,4.0,True
332,29,0.1664628002080379,51,51 wavelengths,0.959731543624161,4.0,True
332,30,0.15613745487113867,47,47 wavelengths,0.9798657718120806,4.0,True
332,31,0.14645256948200552,44,44 wavelengths,0.9798657718120806,4.0,True
332,32,0.13736841762652738,42,42 wavelengths,0.959731543624161,4.0,True
332,33,0.12884773703840405,42,42 wavelengths,0.959731543624161,4.0,True
332,34,0.12085557675312208,37,37 wavelengths,0.959731543624161,4.0,True
332,35,0.11335915374265627,33,33 wavelengths,0.959731543624161,4.0,True
332,36,0.10632771844282492,30,30 wavelengths,0.9530201342281879,4.0,True
332,37,0.09973242862170764,29,29 wavelengths,0.9463087248322147,4.0,True
332,38,0.09354623107174559,29,29 wavelengths,0.9463087248322147,4.0,True
332,39,0.08774375064023773,27,27 wavelengths,0.9463087248322147,4.0,True
332,40,0.082301186143047,27,27 wavelengths,0.9463087248322147,4.0,True
332,41,0.07719621273456559,26,26 wavelengths,0.9463087248322147,4.0,True
