Train_sizes,Score,Set
372,0.6974789915966386,Validation
372,0.989247311827957,Training
372,0.6386554621848739,Validation
372,0.9838709677419355,Training
372,0.5462184873949579,Validation
387,0.9431524547803618,Training
387,0.975,Validation
387,0.9405684754521964,Training
387,1.0,Validation
387,0.9534883720930233,Training
387,0.7563025210084033,Validation
387,0.9638242894056848,Training
387,0.7058823529411765,Validation
387,0.9638242894056848,Training
387,0.5462184873949579,Validation
402,0.9427860696517413,Training
402,0.975,Validation
402,0.9402985074626866,Training
402,1.0,Validation
402,0.9527363184079602,Training
402,0.773109243697479,Validation
402,0.9502487562189055,Training
402,0.773109243697479,Validation
402,0.9427860696517413,Training
402,0.5546218487394958,Validation
416,0.9447115384615384,Training
416,0.975,Validation
416,0.9399038461538461,Training
416,1.0,Validation
416,0.9519230769230769,Training
416,0.7983193277310925,Validation
416,0.9375,Training
416,0.8403361344537815,Validation
416,0.9302884615384616,Training
416,0.5630252100840336,Validation
431,0.9095127610208816,Training
431,0.9666666666666667,Validation
431,0.9187935034802784,Training
431,1.0,Validation
431,0.9280742459396751,Training
431,0.773109243697479,Validation
431,0.9211136890951276,Training
431,0.8319327731092437,Validation
431,0.9303944315545244,Training
431,0.5462184873949579,Validation
446,0.8901345291479821,Training
446,0.975,Validation
446,0.905829596412556,Training
446,1.0,Validation
446,0.92152466367713,Training
446,0.7815126050420168,Validation
446,0.9035874439461884,Training
446,0.8319327731092437,Validation
446,0.9327354260089686,Training
446,0.5630252100840336,Validation
461,0.8937093275488069,Training
461,0.975,Validation
461,0.9045553145336226,Training
461,1.0,Validation
461,0.9240780911062907,Training
461,0.7815126050420168,Validation
461,0.9002169197396963,Training
461,0.8403361344537815,Validation
461,0.9436008676789588,Training
461,0.5714285714285714,Validation
476,0.8991596638655462,Training
476,0.975,Validation
476,0.9012605042016807,Training
476,1.0,Validation
476,0.9243697478991597,Training
476,0.773109243697479,Validation
476,0.8949579831932774,Training
476,0.8571428571428571,Validation
476,0.9474789915966386,Training
476,0.6050420168067226,Validation
