PC1 - 83.80%,PC2 - 8.60%,PC3 - 3.20%,Class,Date,Position,Acquisition,N
-1.466642031141534,0.26724300082423486,0.5868148057718922,Healty,24-01-29,D1,1,5
-2.5002725467107405,-0.7958511122405048,0.9735666028785566,Healty,24-01-29,D1,1,6
-2.9173637868346245,0.6570749650527744,-0.04810611967756074,Healty,24-01-29,D1,1,7
1.6968148679943487,0.8699418864117913,0.8359175888411979,Healty,24-01-29,D1,1,8
-3.8334836704621402,-0.4906115002768788,0.12149520140513322,Healty,24-01-29,D3,1,1
-2.089240123662095,0.09534315656507157,0.8450403651267447,Healty,24-01-29,D3,1,2
-2.659498497129812,0.10374919547109293,0.5053341217721942,Healty,24-01-29,D3,1,6
-2.6054195193206993,0.19023007167316955,0.5470126804852198,Healty,24-01-29,D3,1,7
2.3601206532745045,0.9969448288237706,0.7668132297198234,Healty,24-01-29,D5,1,0
1.4537895880762055,0.9698572519307715,0.8548694802540107,Healty,24-01-29,D5,1,2
-0.3095023678337598,0.7751053212726351,0.585432721031934,Healty,24-01-29,D5,1,4
1.7788697360233416,0.42736298401287315,0.6231848355954761,Healty,24-01-29,D5,1,5
1.8940732882631435,1.0456498442216429,0.8586547769245404,Healty,24-01-29,D5,1,6
-3.5052766567286904,-0.8146634078570221,1.0678183429762917,Healty,24-01-29,D5,1,7
-2.146854537332936,-0.07313573105686018,0.88445341319889,Healty,24-01-29,D5,1,8
-3.384198141445889,0.4879610006815492,-0.475727643564795,Healty,24-01-29,E2,1,0
-3.1825305293145014,-0.7482125472062856,1.4633735563928219,Healty,24-01-29,E2,1,1
0.49043402654426205,0.33757495052075676,1.0044039238929963,Healty,24-01-29,E2,1,3
-4.32292717857063,-0.8879842447973711,0.7859279063849298,Healty,24-01-29,E2,1,4
-1.6200980385962416,0.24239344960842543,0.7574125595648957,Healty,24-01-29,E2,1,5
-3.8684432514755884,-0.28468751508521706,0.5150177172145547,Healty,24-01-29,E2,1,6
1.0315749970416201,1.0015990871266254,0.7870048700042863,Healty,24-01-29,E2,1,7
-3.8316039102703723,-0.319196458793179,0.17965439956332144,Healty,24-01-29,E2,1,8
-3.111540253757752,-0.5020447245588453,0.5784556527136501,Healty,24-01-29,E4,1,0
-0.4100427337136852,0.7750895835354505,0.6470423668272962,Healty,24-01-29,E4,1,1
-4.88355614157422,-1.1550536679253531,0.7944041358063471,Healty,24-01-29,E4,1,2
0.5647406183904524,0.5209899295617564,1.2734366186814832,Healty,24-01-29,E4,1,3
-1.112580275515766,0.2641794800162551,0.5469116532458562,Healty,24-01-29,E4,1,5
-0.29150328685679916,0.8171095921690272,0.5749908639988619,Healty,24-01-29,E4,1,6
2.3154681428878994,0.3793710982080666,1.177488602992253,Healty,24-01-29,E4,1,7
-4.86659410074306,-0.20561410726445503,0.15827491159135604,Healty,24-01-29,E6,1,0
-0.30857232406252594,0.49239765124709006,0.8310818392069411,Healty,24-01-29,E6,1,2
-3.3346738239972367,-0.6943072904595069,0.9750426708359006,Healty,24-01-29,E6,1,3
-4.821014690136532,-0.9501886638575349,0.4180393400722778,Healty,24-01-29,E6,1,6
-3.6365933920984608,-0.034258478904071146,0.4509137288189625,Healty,24-01-29,E6,1,8
-1.9714386907766672,0.05576895081293909,0.8885660974484753,Healty,24-01-29,F1,1,0
-3.0501911777156385,-0.7742869818703331,1.0893021435873098,Healty,24-01-29,F1,1,1
-1.774453711445104,0.36416735244881343,0.7417207638934535,Healty,24-01-29,F1,1,2
-2.660180959719457,0.26619695430411305,0.673348009062515,Healty,24-01-29,F1,1,4
-0.4691168595376275,0.41612335380716214,0.7280240331709826,Healty,24-01-29,F1,1,5
-0.1749554062932672,0.5754753532444127,0.8970905880058941,Healty,24-01-29,F5,1,0
-3.460810661918555,0.14217401837003568,0.1656029108894556,Healty,24-01-29,F5,1,2
-1.783461232936817,0.46358776623253944,0.5038008466751184,Healty,24-01-29,F5,1,3
1.7882046984099578,1.102983481475603,0.3646220597195714,Healty,24-01-29,F5,1,4
-3.250111822021856,-1.5820392611566345,2.3493718166274293,Healty,24-01-29,F5,1,5
-5.921518253149685,-1.0021350357729268,0.3186614852510944,Healty,24-01-29,F5,1,6
-3.5629645652762116,0.1601923563056265,0.16927906044701146,Healty,24-01-29,G2,1,1
1.7016401599276085,1.0102352613761603,0.7423580637634378,Healty,24-01-29,G2,1,2
-1.31732940312132,0.5060228831025658,0.7041304557606518,Healty,24-01-29,G2,1,3
-5.896972819775025,-0.6398882670701881,-0.002655873659055317,Healty,24-01-29,G2,1,4
-2.199545317884905,0.6439558033514126,0.4029046092199092,Healty,24-01-29,G2,1,5
-1.0782494339610869,-0.08073748670048218,0.8846307305968696,Healty,24-01-29,G2,1,7
-3.633425773275382,-0.10422776106966317,0.39956822960807853,Healty,24-01-29,G4,1,1
-2.781653168054845,0.7139824819437302,0.4817769053862258,Healty,24-01-29,G4,1,3
-2.4822115169482837,0.6155038583118516,-0.4242384519433412,Healty,24-01-29,G4,1,4
-5.368126496206115,-1.3726724332563234,0.9976471022004112,Healty,24-01-29,G4,1,5
-2.168321577318178,0.28010616755994433,0.6250972159604153,Healty,24-01-29,G6,1,0
-2.8396518766696883,-0.6548224050897413,1.3413564710581132,Healty,24-01-29,G6,1,1
-5.128906548173783,-0.38385986813808914,0.14578912680520884,Healty,24-01-29,G6,1,2
-4.9354401957880425,-0.8311375005389292,0.4771813785888242,Healty,24-01-29,G6,1,3
-0.6389315068425172,0.3133813257826204,1.0943132757197205,Healty,24-01-29,G6,1,4
-4.812255915053618,-0.013849292222440584,0.2393921230212881,Healty,24-01-29,G6,1,5
-1.2107602227000203,0.0033957529638148454,1.351261854914406,Healty,24-01-29,H1,1,0
-4.209510980137383,-1.51922054983036,1.4193092317445426,Healty,24-01-29,H1,1,1
2.476956683826669,1.0856463344647733,1.1123729180005655,Healty,24-01-29,H1,1,2
-3.549329094767251,-0.2184168948803292,0.2927842696194468,Healty,24-01-29,H1,1,3
-2.5592209874401792,-0.07171527946989155,0.5164991004717688,Healty,24-01-29,H1,1,4
-2.019037497803353,-0.5588826252259452,0.7861647520672723,Healty,24-01-29,H1,1,6
-1.2136487593076086,0.023142264121369268,1.0835415748299804,Healty,24-01-29,H1,1,7
-4.244250584533931,-0.14600144318142488,0.17670498994256606,Healty,24-01-29,I2,1,0
-0.5083729421427187,0.8244740842990796,0.4523900465093265,Healty,24-01-29,I2,1,1
-3.1624587376824005,0.17171675171125717,0.45480180440781753,Healty,24-01-29,I2,1,2
-5.796474290609397,-0.30252004115872605,-0.3230403980993427,Healty,24-01-29,I2,1,3
-0.1343628681156931,0.6531360438936279,0.939515271395047,Healty,24-01-29,I2,1,4
-3.7252075303338774,-0.13339146113919642,0.43368530138071554,Healty,24-01-29,I2,1,5
0.7350672551217499,0.8674058555423719,0.5835669083749211,Healty,24-01-29,I4,1,0
-2.2128211173690424,-0.3233965395904023,0.7079132363833461,Healty,24-01-29,I4,1,1
0.6954907979526433,0.4930581296144054,1.1229762543273478,Healty,24-01-29,I4,1,2
-2.83265437805942,-0.21119852484511067,0.8413076961377622,Healty,24-01-29,I4,1,3
-2.916312906573837,0.4206237128485486,0.0986838768413554,Healty,24-01-29,I4,1,4
-3.9778064556411414,-0.337236788511258,0.4428178649448296,Healty,24-01-29,I4,1,5
-0.44969567561209256,-0.4267946656255993,1.8174922867445074,Healty,24-01-29,I4,1,6
-1.4007637074340065,0.5091177877711323,0.5678387123648827,Healty,24-01-29,L5,1,2
-3.0976631542422663,-0.9596876602239914,1.1698453675658542,Healty,24-01-29,L5,1,3
-2.9335658674008216,-0.8484531657034107,1.5262700202545383,Healty,24-01-29,L5,1,4
-5.143867405053388,0.37856314595945306,-0.42477323875710904,Healty,24-01-29,L5,1,5
-4.713239003654962,-1.7882920079980777,0.6747828573987805,Healty,24-01-29,L5,1,7
0.7890956301899037,0.17110312272849157,0.6598394293788641,Healty,24-01-30,A2,1,0
1.0567864505116107,0.29660140897479453,0.29112304347625667,Healty,24-01-30,A2,1,1
2.1068795745792754,0.29585454350177204,0.011463315858901025,Healty,24-01-30,A2,1,2
1.9974112795578547,0.36302116487407465,-0.651362001980115,Healty,24-01-30,A2,1,3
1.5788599439841675,-0.06254421266275985,0.5473682636294619,Healty,24-01-30,A2,1,4
1.4160154691237683,-0.08203675037696283,0.6693385345961816,Healty,24-01-30,A2,1,5
0.5027116183834263,0.11798802082784669,0.5125558365257709,Healty,24-01-30,A2,1,6
0.5729823007201456,0.17640690131298972,0.48155179871134823,Healty,24-01-30,A2,1,7
0.6794749035908071,0.011376824944574425,0.8820947704956925,Healty,24-01-30,A2,1,8
1.1680203465196006,0.05901492334738631,0.6560137486638769,Healty,24-01-30,A2,1,9
-2.947742583602527,0.08902167134609645,-0.19423966206355925,Healty,24-01-30,A6,1,0
-2.482118356682831,-0.6997426372598273,0.175488678130685,Healty,24-01-30,A6,1,1
-1.450233198346039,0.87713649295205,-0.1346354611063462,Healty,24-01-30,A6,1,3
-3.2089292753906835,-0.6078404602166624,0.6401444373725776,Healty,24-01-30,A6,1,4
-4.501761070929237,-0.7239064232415281,0.08233892489328377,Healty,24-01-30,A6,1,6
-2.000397846089106,-0.8019414967418961,-0.1270121764624475,Healty,24-01-30,A6,1,7
5.1229004826644715,-0.03833207722411171,-0.07359631128785792,Healty,24-01-30,B1,1,0
4.709673472468735,-0.4122308477427152,0.0916864609209478,Healty,24-01-30,B1,1,1
3.4902655962933427,-0.1664552554433101,-0.33548347177076754,Healty,24-01-30,B1,1,2
4.54666025690807,0.15145715320297365,-0.10094169012221817,Healty,24-01-30,B1,1,3
8.818372935719156,-1.399101105767948,0.19685122513124056,Healty,24-01-30,B1,1,4
5.52615722073193,0.23936135780315987,0.9081910271837684,Healty,24-01-30,B1,1,5
7.044438276109319,-0.42849168469734755,1.0115612023030955,Healty,24-01-30,B1,1,6
-4.453338289150584,-0.49829096851825805,-0.516214732543766,Healty,24-01-30,B5,1,0
-5.982439606004147,-0.7284151349812529,-1.3397500485665212,Healty,24-01-30,B5,1,1
-2.604193843777013,0.10221742802653999,0.11163890166444693,Healty,24-01-30,B5,1,3
-3.2945688481581916,0.026315007171919497,-0.128739062172367,Healty,24-01-30,B5,1,4
-4.278574942460215,0.21041070105025894,0.35393761149413294,Healty,24-01-30,B5,1,5
1.2150547724552005,0.036951169559733606,-0.5275535672262512,Healty,24-01-30,C2,1,0
2.1626530144565874e-05,0.23109573326894922,-0.4183998507555588,Healty,24-01-30,C2,1,1
-0.8747522527570251,-0.2698865590490349,-0.3293606051888327,Healty,24-01-30,C2,1,2
0.2001640209537566,0.8084085716642514,-0.21192941664174073,Healty,24-01-30,C2,1,3
-1.8695254280926354,-0.577095455877318,-0.5055221254435207,Healty,24-01-30,C2,1,5
-0.5349691960805542,-0.19305745222065857,-0.3489382018274542,Healty,24-01-30,C2,1,6
-1.3123947817304693,-1.0342148556297526,-0.7384282973502871,Healty,24-01-30,C2,1,7
-0.14163810609061758,-0.4759884946342759,-0.45274238343979895,Healty,24-01-30,C2,1,8
-2.7951345424361653,-0.7003963878271391,-0.9495206012788044,Healty,24-01-30,C2,1,9
-2.0878188250423864,-0.5347218159567896,-0.41861442978521624,Healty,24-01-30,C2,1,10
0.1252700626402137,-0.04571123645888263,-0.8330111771600482,Healty,24-01-30,C4,1,0
1.2632669379337864,0.36586130756480517,-0.589431717448024,Healty,24-01-30,C4,1,2
-1.485123199765026,-0.5865667530659814,-0.6613036853407501,Healty,24-01-30,C4,1,3
-4.352838867850332,-1.139583275325037,-1.3081039082574963,Healty,24-01-30,C4,1,4
-2.0752082696495937,-0.913695456546572,-0.9360827641947089,Healty,24-01-30,C4,1,5
-4.056552063220598,-0.4779486865059444,-1.2203042604957033,Healty,24-01-30,C4,1,6
-2.024186914583213,-0.33292228438817006,-1.129419649683737,Healty,24-01-30,C4,1,8
-3.803091996785108,-1.2830731176007713,-0.8462211772389758,Healty,24-01-30,C6,1,1
-2.59585307527927,-0.8060172896714625,-0.9719317994320229,Healty,24-01-30,C6,1,2
-2.7430516465326518,-0.727315830280011,-0.9113240378871511,Healty,24-01-30,C6,1,3
-3.6326439350666844,-0.7436541128048842,-1.2126231876313605,Healty,24-01-30,C6,1,4
0.7787158038042983,1.4788948556002435,0.12529218149984603,Healty,24-01-30,C6,1,6
1.886455379980448,0.9128922811644831,-0.39520418251391604,Healty,24-01-30,C6,1,7
-3.232779562830913,-0.6361462153574096,-0.6153639969055914,Healty,24-01-30,C6,1,8
0.3760043290615772,0.3301548575449391,-0.6582690316187175,Healty,24-01-30,C6,1,9
3.836056642230968,0.513469434141156,-0.28387610107216776,Healty,24-01-30,D1,1,0
-0.24692251269875695,0.3693952078872266,-0.604997273683952,Healty,24-01-30,D1,1,1
0.2358819868261819,0.394178155127892,-0.513586982762031,Healty,24-01-30,D1,1,3
1.8080128967733473,1.1046941106396948,-0.36216524993887844,Healty,24-01-30,D1,1,5
2.668479982732793,1.0907633785366095,-0.513826854783072,Healty,24-01-30,D3,1,0
-0.22969155872772673,0.9936196707598408,-0.6829644610502795,Healty,24-01-30,D3,1,1
1.986352752392595,1.0604954703507203,0.6477755848538596,Healty,24-01-30,D3,1,2
2.9390806247482524,0.3806213100154189,-0.09569823232940196,Healty,24-01-30,D3,1,3
-1.9670627555463527,0.289090435686661,-0.6002923878878631,Healty,24-01-30,D3,1,4
-1.6952828285372987,0.6107295049011242,-0.40464251675767776,Healty,24-01-30,D3,1,5
1.2915691592137282,0.14811759466699972,-0.8148678170499748,Healty,24-01-30,D3,1,6
1.1468328018871312,0.796967173929686,-0.2543894907071768,Healty,24-01-30,D3,1,7
1.5387558130115415,0.6000376518288745,-0.1845047998409626,Healty,24-01-30,D3,1,8
-0.2131992765866491,0.24801205918196348,-0.8981151254453059,Healty,24-01-30,D3,1,9
2.009002622665726,0.6924906692138891,-0.618063644069673,Healty,24-01-30,D5,1,2
2.0327386347803897,1.577022163929508,0.05525944660765713,Healty,24-01-30,D5,1,3
-0.5320235224135165,0.30836534823380174,0.0009408021940165203,Healty,24-01-30,D5,1,4
0.1294198656560428,0.48681467495619735,-0.5875935351187529,Healty,24-01-30,D5,1,5
3.9569654043291544,0.512677224907027,-0.2804870098654335,Healty,24-01-30,D5,1,6
3.281157702352976,0.8092855270425576,-0.3095464081550482,Healty,24-01-30,D5,1,8
2.6959836439793317,0.4447778072680646,-0.5799813448696143,Healty,24-01-30,D5,1,9
2.6998009132250136,0.74605536253272,-0.08807485172824595,Healty,24-01-30,E2,1,0
4.104756608194866,0.6710642468156676,-0.2086937256418056,Healty,24-01-30,E2,1,1
2.1690879681646678,1.0408344964218461,-0.20589193398976582,Healty,24-01-30,E2,1,2
-1.3552011235737058,0.0469317464724236,-0.06883106457580326,Healty,24-01-30,E2,1,3
1.7924102981703283,0.19047555950953157,-0.011646908212545715,Healty,24-01-30,E2,1,4
1.079291898541712,1.0305926266294518,-0.5540670651262578,Healty,24-01-30,E2,1,5
1.6688833286031644,0.49781209775958746,-0.04305106261832,Healty,24-01-30,E4,1,0
0.3290959650832149,0.5264020247028205,-0.39957111428475683,Healty,24-01-30,E4,1,1
-3.4854951925382243,0.6798016363190448,-0.9628550221727401,Healty,24-01-30,E4,1,2
-3.5657212001606715,0.6613352480632507,-0.8089660894416635,Healty,24-01-30,E4,1,3
1.9373113541315297,0.003739579374185355,-0.411382532412276,Healty,24-01-30,E4,1,4
-0.7435974187116439,-0.18108555889401046,-0.8194565557221967,Healty,24-01-30,E4,1,5
5.337229851613864,0.40301236380294403,-0.21469816821458643,Healty,24-01-30,E4,1,7
3.3371392290598707,0.2200914657468545,-0.6109720951635179,Healty,24-01-30,E4,1,8
0.07195936138852788,0.48685262362100984,0.00027077341635772274,Healty,24-01-30,E6,1,0
0.47879096522206854,0.3501533238867734,-0.16741218396216204,Healty,24-01-30,E6,1,1
-3.6424693902189977,0.14983072912482895,-0.5632886705722787,Healty,24-01-30,E6,1,2
-1.57900726249939,0.2586555147238182,-0.8146907497220964,Healty,24-01-30,E6,1,3
2.226306183992227,0.7348920412412895,-0.6014392961061845,Healty,24-01-30,E6,1,4
3.4348051395699217,1.0527644259246434,-0.25349234606273213,Healty,24-01-30,E6,1,5
-2.1486806653696977,0.6018276873111683,-0.7116593537493042,Healty,24-01-30,E6,1,6
0.7141031120233406,0.45524213682313625,-0.559438805505422,Healty,24-01-30,E6,1,7
0.8789483401792736,0.16363249496605237,-0.3106704601844696,Healty,24-01-30,E6,1,8
-1.4525300224305506,0.46952141673076947,-0.7387940408564472,Healty,24-01-30,E6,1,9
4.477118203091118,0.9323489748941087,-0.35189755215296736,Healty,24-01-30,F1,1,1
-1.245720096640882,0.4584855629676143,-0.12774062031232133,Healty,24-01-30,F1,1,3
-2.4332159869966556,0.4038772507877042,-0.3700841920393212,Healty,24-01-30,F1,1,4
-0.999212552708855,-0.04435258343517645,-0.917965047852556,Healty,24-01-30,F1,1,6
-1.405718750156498,0.21149283634288318,-0.4002661635681817,Healty,24-01-30,F1,1,7
1.83641052477831,1.3552066897720099,-0.5216575472300066,Healty,24-01-30,F1,1,8
1.5151342364106217,1.4939255857458802,-0.42963537008945113,Healty,24-01-30,F1,1,9
-2.6651456188814517,0.7061288619815212,-0.7920884865060461,Healty,24-01-30,F1,1,10
2.3403101862309996,0.25375550196087193,-0.3183553483831828,Healty,24-01-30,F5,1,0
1.1725232629269249,0.9435162247120399,-0.406158599345074,Healty,24-01-30,F5,1,1
-2.1818725845746547,0.017036387877823907,-0.5276888818310421,Healty,24-01-30,F5,1,2
-0.667601672863458,-0.16992614463821942,-0.329959558344238,Healty,24-01-30,F5,1,3
-0.7386760406256724,0.7278176910444085,-0.6873301690779017,Healty,24-01-30,F5,1,4
2.0546731524425574,1.0976050189155961,-0.2340227545307361,Healty,24-01-30,F5,1,5
0.8180340911657902,0.3808199148680451,-1.02902139346664,Healty,24-01-30,F5,1,6
-2.3739939940603456,-0.015746147871102893,-1.0530644341481636,Healty,24-01-30,F5,1,7
-1.901104787199256,0.2970693871539543,-0.621119082991875,Healty,24-01-30,F5,1,8
-1.6016661965820316,-0.048034227801541686,-0.714265497775626,Healty,24-01-30,G2,1,0
3.2377874971948857,1.020092156561407,-0.494751413367062,Healty,24-01-30,G2,1,2
2.520879857195182,0.9742741232021754,-0.7278332091226642,Healty,24-01-30,G2,1,3
0.5038655145893645,0.6481515278489968,-0.11528609941403863,Healty,24-01-30,G2,1,4
2.826271826574157,0.8769471380771658,-0.23985536148237724,Healty,24-01-30,G2,1,5
1.138979953124738,0.417294127134241,-0.4865975099411409,Healty,24-01-30,G2,1,6
3.710602849820425,1.025572914800347,-0.23073509705902728,Healty,24-01-30,G2,1,7
0.128252257623437,0.8677685918840904,-0.745111490673173,Healty,24-01-30,G2,1,8
2.388183102532707,0.9640677826166224,-0.9574446254267992,Healty,24-01-30,G2,1,9
-4.1393883722480265,0.7265799536459493,-0.7971603145492204,Healty,24-01-30,G4,1,0
-0.42871952762433263,0.515478075316808,-0.5918920383174029,Healty,24-01-30,G4,1,2
-0.42377994945291947,0.5408694460682697,-0.5808433003058495,Healty,24-01-30,G4,1,3
-2.1385134350432344,0.012526213202388682,-1.0385392642567781,Healty,24-01-30,G4,1,4
1.5377251937841865,1.303220598575257,-0.06808728393317062,Healty,24-01-30,G4,1,5
0.46214032159168705,0.503789568338568,-0.7880489585362491,Healty,24-01-30,G4,1,9
-2.145871209636409,0.5205596228780214,-0.9520635386002873,Healty,24-01-30,G6,1,0
-2.927368002436022,0.6827155228096162,-0.48858805988962895,Healty,24-01-30,G6,1,1
-4.4483946575101925,-0.5896257345526177,-1.8310041273167783,Healty,24-01-30,G6,1,2
2.1959408684476562,1.1068616197969914,-0.6060901728496157,Healty,24-01-30,G6,1,3
2.32064421620565,0.9954235963570388,-0.8853820137493036,Healty,24-01-30,G6,1,4
-5.951813448290405,0.18188007218732974,-1.6627276346579984,Healty,24-01-30,G6,1,5
-3.76155057141281,0.3157367247435687,-1.2385803552731163,Healty,24-01-30,G6,1,6
-1.0762601765711248,0.36681219020229683,-0.5476637372838742,Healty,24-01-30,G6,1,7
-0.054455733892061126,0.4637271098493451,-0.8115064705109246,Healty,24-01-30,G6,1,8
-1.6322949427232882,0.3454055885765822,-0.980589353763838,Healty,24-01-30,G6,1,9
0.1875344194231229,0.40385702019143555,-0.9504684924457221,Healty,24-01-30,H1,1,0
1.2184070525848647,0.6400984782994802,-0.3595253366054109,Healty,24-01-30,H1,1,1
-2.369811915230335,0.6032596281909572,-1.1396182382826778,Healty,24-01-30,H1,1,3
2.1051650318550394,0.9152948255734695,-0.4086947472869206,Healty,24-01-30,H1,1,5
0.2266843008236409,0.38302139448992506,-0.8398981575526006,Healty,24-01-30,H1,1,6
3.046115300532378,0.7947742004298071,-0.5138038204863316,Healty,24-01-30,H1,1,7
3.6047076742283255,0.7505361537448351,-0.5041843559701258,Healty,24-01-30,H1,1,8
2.3964878233471762,0.8146753124198324,-0.16406894761188465,Healty,24-01-30,H1,1,9
1.8411194601535896,0.7636812158233902,-0.9433373259844046,Healty,24-01-30,I2,1,0
-3.8941137424866357,0.23887199410592694,-0.7580322266623659,Healty,24-01-30,I2,1,5
-3.8875102029258763,0.1713846054295059,-0.8922795083785122,Healty,24-01-30,I2,1,6
-0.41489134287468193,0.947510358372549,-0.7783346537115845,Healty,24-01-30,I2,1,7
2.043157290798515,0.6344809988146305,-0.8557960015732435,Healty,24-01-30,I2,1,9
2.840496759992461,0.8904299876078418,-0.9197133457177465,Healty,24-01-30,I2,1,10
-2.479633812643313,0.34727061658681113,-0.9745687651612249,Healty,24-01-30,I2,1,11
2.9405260989348108,1.1709944351305441,-0.6347099663057476,Healty,24-01-30,I4,1,0
1.8840629057148128,1.1678689128381892,-0.6340752018776137,Healty,24-01-30,I4,1,1
2.376308125294899,0.860800295723341,-0.7678767837787834,Healty,24-01-30,I4,1,2
-0.08704161442063454,1.1477168760198098,-0.5094310052898073,Healty,24-01-30,I4,1,4
0.1569649963023174,1.1886504637863662,-0.35936375481588884,Healty,24-01-30,I4,1,5
-1.2139603303174784,0.9085175204396577,-1.2539929889276975,Healty,24-01-30,I4,1,6
1.7548965133635415,0.7097790867391864,-0.44283021816958884,Healty,24-01-30,I4,1,7
-2.1426101934860555,0.4876025222297187,-0.9528816740752782,Healty,24-01-30,I4,1,9
1.0422020549130309,0.6624035261871571,-0.8479274462470704,Healty,24-01-30,L5,1,0
-1.4168443229231886,1.2725173783961423,-0.38524051143892735,Healty,24-01-30,L5,1,2
-1.372004365434434,0.9838811435225184,-0.3976261212174069,Healty,24-01-30,L5,1,3
-0.11311073291522247,0.8724739897387822,-0.9103424989789912,Healty,24-01-30,L5,1,4
3.299886738426877,0.7747646913136627,-0.8289214029392473,Healty,24-01-30,L5,1,5
0.5166783826846203,0.7998938974775227,-0.6849798436392341,Healty,24-01-30,L5,1,7
-0.21660671179774282,0.3595985074516148,-0.6825519095776732,Healty,24-01-30,L5,1,8
-0.8622900031022133,0.9891493789143094,-0.6670937855177763,Healty,24-01-30,L5,1,9
2.5366029181869094,-0.2097751538566741,0.8724864793316675,Unhealty,24-01-31,A2,1,0
1.164034042863755,-0.08745624090414515,1.4837154391834113,Unhealty,24-01-31,A2,1,1
