Run,Iteration,Wavelengths,Cofficients
193,1,450.903,0.07635029129122532
193,1,452.401,0.07591765456075694
193,1,455.892,0.04972486778798422
193,1,456.39,0.11023345692174712
193,1,457.386,0.11459226212124202
193,1,458.382,0.06150135293013439
193,1,459.377,0.06483535723354993
193,1,460.869,0.01946485719995823
193,1,461.366,0.04388898832569252
193,1,462.36,0.14201408495172563
193,1,463.85,0.09146644172345995
193,1,465.835,0.06641776130528668
193,1,466.331,0.17102748109629803
193,1,467.818,0.05355590457662921
193,1,471.285,0.028832619405008093
193,1,471.78,0.02654143184297421
193,1,472.769,-0.04133656770727267
193,1,473.758,-0.13235871132338348
193,1,474.746,0.07766119929575954
193,1,475.24,-0.08792308526909436
193,1,475.734,-0.0993749137177162
193,1,477.215,-0.07675827888968363
193,1,477.708,-0.02972001867490863
193,1,478.202,-0.058146237835643884
193,1,481.159,0.023413100015780272
193,1,483.129,-0.03327325766254177
193,1,483.621,-0.13502749330347694
193,1,484.113,0.054386594263971785
193,1,488.045,0.06469948764936391
193,1,489.027,-0.2018241747741789
193,1,489.518,-0.06333513321436518
193,1,490.008,-0.09830079422161023
193,1,490.499,-0.14196622504679549
193,1,490.989,-0.13451819782039112
193,1,491.97,-0.20794492150061136
193,1,492.95,-0.05062555739265357
193,1,493.44,0.05656389550844359
193,1,494.419,-0.254301374736772
193,1,494.909,0.050716515315424496
193,1,495.888,0.039571341397531636
193,1,496.377,0.22994693818685996
193,1,496.866,-0.06573737715264355
193,1,497.355,0.1874552147764997
193,1,497.844,-0.0675811888306305
193,1,498.333,0.20894332368184412
193,1,498.821,-0.30913558814974695
193,1,499.31,-0.5370136857398524
193,1,499.798,0.025787088721063216
193,1,500.287,-0.30450193418885513
193,1,500.775,0.3796724708111962
193,1,501.263,-0.19819441778711233
193,1,501.751,-0.4857651520841808
193,1,502.727,-0.4264376778402489
193,1,503.215,-0.38558044116772366
193,1,504.19,-0.794181989515479
193,1,504.677,0.21603795389773084
193,1,505.164,0.6335022774988208
193,1,505.651,-0.2244197804769988
193,1,506.139,-0.32697219371752406
193,1,506.625,0.5696200543989324
193,1,507.112,-0.26157483240755586
193,1,508.572,0.1454921853937468
193,1,509.545,-0.42784435126611
193,1,511.003,-0.14607173680369726
193,1,512.46,-0.158556132393017
193,1,513.431,0.10167873658058779
193,1,514.401,-0.10098934509448886
193,1,515.856,-0.02109673519716801
193,1,517.31,-0.09715069149031412
193,1,519.731,-0.004421641857073769
193,1,521.666,-0.02425945376309774
193,1,522.149,-0.07064303087408598
193,1,522.633,-0.04839355450579824
193,1,524.082,-0.04556540163423195
193,1,525.048,-0.04365765005004548
193,1,526.495,-0.04259842378234379
193,1,527.942,-0.06378119440817219
193,1,528.424,-0.024411646713469456
193,1,529.388,-0.044690764374942175
193,1,530.833,-0.05063048186462616
193,1,531.314,-0.05669781627977178
193,1,531.795,-0.08136039328365531
193,1,533.238,-0.09476260810881969
193,1,533.719,-0.04218940213172805
193,1,534.2,-0.07856890487515532
193,1,535.161,-0.06662126133679015
193,1,536.122,-0.07610601188891604
193,1,536.602,-0.04250138672841625
193,1,537.082,-0.029654403174875298
193,1,540.44,-0.02769248449662751
193,1,541.398,-0.025280170158567587
193,1,541.877,-0.037797721237238846
193,1,542.835,-0.04818755034695258
193,1,543.313,-0.02413835684032796
193,1,544.27,-0.03946671677462059
193,1,545.705,-0.01637317324621504
193,1,546.661,-0.0482650203229648
193,1,547.139,-0.04052045544316859
193,1,547.616,-0.05132730775859286
193,1,550.003,-0.035056280804390876
193,1,550.48,-0.04068618147737074
193,1,554.769,-0.03896259781102783
193,1,560.948,-0.036880813016275375
193,1,563.32,-0.04200295594151884
193,1,567.583,-0.030515859052451594
193,1,569.002,-0.024449263372790627
193,1,571.837,-0.01543372061436877
193,1,573.253,0.012007239935901774
193,1,579.849,0.0070502301298297435
193,1,582.2,-0.03769990781537837
193,1,592.978,-0.028786634931966752
193,1,596.248,-0.028903592662838016
193,1,596.715,-0.0507805319570032
193,1,599.046,-0.046466921088025234
193,1,600.444,-0.05975566808497448
193,1,601.841,-0.0018933744233160456
193,1,602.771,-0.054446813246285836
