Train_sizes,Score,Set
134,0.9328358208955224,Training
134,0.5666666666666667,Validation
134,0.9328358208955224,Training
134,0.6333333333333333,Validation
134,0.9328358208955224,Training
134,0.5423728813559322,Validation
134,0.9402985074626866,Training
134,0.5932203389830508,Validation
141,0.8936170212765957,Training
141,0.6166666666666667,Validation
141,0.8936170212765957,Training
141,0.55,Validation
141,0.8936170212765957,Training
141,0.6666666666666666,Validation
141,0.9078014184397163,Training
141,0.559322033898305,Validation
141,0.900709219858156,Training
141,0.5932203389830508,Validation
149,0.8657718120805369,Training
149,0.6166666666666667,Validation
149,0.8590604026845637,Training
149,0.6666666666666666,Validation
149,0.8590604026845637,Training
149,0.65,Validation
149,0.8590604026845637,Training
149,0.6440677966101694,Validation
149,0.87248322147651,Training
149,0.6440677966101694,Validation
156,0.8461538461538461,Training
156,0.6,Validation
156,0.8782051282051282,Training
156,0.7333333333333333,Validation
156,0.8333333333333334,Training
156,0.6833333333333333,Validation
156,0.8525641025641025,Training
156,0.6610169491525424,Validation
156,0.8461538461538461,Training
156,0.6779661016949152,Validation
164,0.8170731707317073,Training
164,0.6,Validation
164,0.8048780487804879,Training
164,0.7,Validation
164,0.8048780487804879,Training
164,0.6666666666666666,Validation
164,0.8292682926829268,Training
164,0.6610169491525424,Validation
164,0.8292682926829268,Training
164,0.6779661016949152,Validation
171,0.8070175438596491,Training
171,0.6,Validation
171,0.7894736842105263,Training
171,0.7,Validation
171,0.7953216374269005,Training
171,0.6666666666666666,Validation
171,0.8421052631578947,Training
171,0.711864406779661,Validation
171,0.8538011695906432,Training
171,0.6949152542372882,Validation
178,0.7696629213483146,Training
178,0.6166666666666667,Validation
178,0.7696629213483146,Training
178,0.7,Validation
178,0.7808988764044944,Training
178,0.6833333333333333,Validation
178,0.8314606741573034,Training
178,0.7457627118644068,Validation
178,0.8370786516853933,Training
178,0.7457627118644068,Validation
186,0.7580645161290323,Training
186,0.6,Validation
186,0.7526881720430108,Training
186,0.75,Validation
186,0.7580645161290323,Training
186,0.6833333333333333,Validation
186,0.8010752688172043,Training
186,0.6949152542372882,Validation
186,0.7741935483870968,Training
186,0.7627118644067796,Validation
193,0.7461139896373057,Training
193,0.6333333333333333,Validation
193,0.7409326424870466,Training
193,0.75,Validation
193,0.7150259067357513,Training
193,0.65,Validation
193,0.7668393782383419,Training
193,0.6779661016949152,Validation
193,0.7461139896373057,Training
193,0.7288135593220338,Validation
201,0.7313432835820896,Training
201,0.6333333333333333,Validation
201,0.7114427860696517,Training
201,0.75,Validation
201,0.6865671641791045,Training
201,0.6333333333333333,Validation
201,0.7412935323383084,Training
201,0.6610169491525424,Validation
201,0.746268656716418,Training
201,0.711864406779661,Validation
208,0.7115384615384616,Training
208,0.6333333333333333,Validation
208,0.7211538461538461,Training
208,0.65,Validation
208,0.6875,Training
208,0.6333333333333333,Validation
208,0.7307692307692307,Training
208,0.6440677966101694,Validation
208,0.7115384615384616,Training
208,0.711864406779661,Validation
215,0.6744186046511628,Training
215,0.65,Validation
215,0.7069767441860465,Training
215,0.6333333333333333,Validation
215,0.6930232558139535,Training
215,0.6833333333333333,Validation
215,0.7348837209302326,Training
215,0.6610169491525424,Validation
215,0.6837209302325581,Training
215,0.6949152542372882,Validation
223,0.6636771300448431,Training
223,0.7166666666666667,Validation
223,0.726457399103139,Training
223,0.6666666666666666,Validation
223,0.6905829596412556,Training
223,0.6833333333333333,Validation
223,0.7219730941704036,Training
223,0.6610169491525424,Validation
223,0.695067264573991,Training
223,0.6610169491525424,Validation
230,0.6782608695652174,Training
230,0.7,Validation
230,0.7347826086956522,Training
230,0.6333333333333333,Validation
230,0.6826086956521739,Training
230,0.6333333333333333,Validation
230,0.7391304347826086,Training
230,0.6610169491525424,Validation
230,0.7086956521739131,Training
230,0.6949152542372882,Validation
238,0.6890756302521008,Training
238,0.7,Validation
238,0.7184873949579832,Training
238,0.6333333333333333,Validation
238,0.6554621848739496,Training
238,0.65,Validation
238,0.6974789915966386,Training
238,0.6610169491525424,Validation
238,0.7058823529411765,Training
238,0.711864406779661,Validation
