Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
426,1,1.0,576,576 wavelengths,0.9864864864864865,4.0,True
426,2,0.937972055474286,413,413 wavelengths,0.972972972972973,4.0,True
426,3,0.879791576850657,327,327 wavelengths,0.9864864864864865,4.0,True
426,4,0.825219913727574,276,276 wavelengths,0.9864864864864865,4.0,True
426,5,0.7740332186973654,245,245 wavelengths,0.9864864864864865,4.0,True
426,6,0.7260215291469454,224,224 wavelengths,0.9864864864864865,4.0,True
426,7,0.6809879060125446,204,204 wavelengths,0.9864864864864865,4.0,True
426,8,0.6387476259557163,184,184 wavelengths,0.9864864864864865,4.0,True
426,9,0.5991274236470037,168,168 wavelengths,0.9864864864864865,4.0,True
426,10,0.5619647810491933,157,157 wavelengths,0.9864864864864865,4.0,True
426,11,0.5271072607848689,150,150 wavelengths,0.9864864864864865,4.0,True
426,12,0.49441188085380394,136,136 wavelengths,0.972972972972973,4.0,True
426,13,0.4637445281353502,130,130 wavelengths,0.9864864864864865,4.0,True
426,14,0.4349794082700673,123,123 wavelengths,0.9864864864864865,4.0,True
426,15,0.4079985296640637,119,119 wavelengths,0.972972972972973,4.0,True
426,16,0.38269121949948826,114,114 wavelengths,0.9864864864864865,4.0,True
426,17,0.35895366976589616,106,106 wavelengths,0.9864864864864865,4.0,True
426,18,0.33668851145035567,103,103 wavelengths,0.9864864864864865,4.0,True
426,19,0.3158044151396677,97,97 wavelengths,0.9864864864864865,4.0,True
426,20,0.2962157163964089,89,89 wavelengths,0.9864864864864865,4.0,True
426,21,0.2778420643721278,85,85 wavelengths,0.9864864864864865,4.0,True
426,22,0.2606080922163436,79,79 wavelengths,0.9864864864864865,4.0,True
426,23,0.24444310792939605,75,75 wavelengths,0.9864864864864865,4.0,True
426,24,0.22928080439105833,71,71 wavelengths,0.9864864864864865,4.0,True
426,25,0.2150589873754787,69,69 wavelengths,0.9864864864864865,4.0,True
426,26,0.20171932043679625,65,65 wavelengths,0.9864864864864865,4.0,True
426,27,0.18920708561897795,59,59 wavelengths,0.9864864864864865,4.0,True
426,28,0.17747095900833193,57,57 wavelengths,0.972972972972973,4.0,True
426,29,0.1664628002080379,54,54 wavelengths,0.972972972972973,4.0,True
426,30,0.15613745487113867,47,47 wavelengths,0.972972972972973,4.0,True
426,31,0.14645256948200552,44,44 wavelengths,0.972972972972973,4.0,True
426,32,0.13736841762652738,43,43 wavelengths,0.972972972972973,4.0,True
426,33,0.12884773703840405,39,39 wavelengths,0.972972972972973,4.0,True
426,34,0.12085557675312208,35,35 wavelengths,0.972972972972973,4.0,True
426,35,0.11335915374265627,33,33 wavelengths,0.972972972972973,4.0,True
426,36,0.10632771844282492,28,28 wavelengths,0.9594594594594594,4.0,True
426,37,0.09973242862170764,27,27 wavelengths,0.9594594594594594,4.0,True
426,38,0.09354623107174559,25,25 wavelengths,0.9594594594594594,4.0,True
426,39,0.08774375064023773,24,24 wavelengths,0.9594594594594594,4.0,True
426,40,0.082301186143047,24,24 wavelengths,0.9594594594594594,4.0,True
426,41,0.07719621273456559,22,22 wavelengths,0.9594594594594594,4.0,True
426,42,0.07240789033347075,22,22 wavelengths,0.9594594594594594,4.0,True
426,43,0.06791657772864225,20,20 wavelengths,0.972972972972973,4.0,True
426,44,0.06370385201291369,19,19 wavelengths,0.9594594594594594,4.0,True
426,45,0.059752433014182364,19,19 wavelengths,0.9594594594594594,4.0,True
426,46,0.05604611241390222,17,17 wavelengths,0.9594594594594594,4.0,True
426,47,0.05256968726221077,17,17 wavelengths,0.9594594594594594,4.0,True
426,48,0.04930889761697621,16,16 wavelengths,0.9594594594594594,4.0,True
426,49,0.0462503680509663,15,15 wavelengths,0.9594594594594594,4.0,True
426,50,0.043381552787207116,12,12 wavelengths,0.9459459459459459,4.0,True
426,51,0.0406906842374829,12,12 wavelengths,0.9459459459459459,4.0,True
426,52,0.03816672473288696,12,12 wavelengths,0.9459459459459459,4.0,True
426,53,0.03579932124842725,12,12 wavelengths,0.9459459459459459,4.0,True
426,54,0.03357876293597159,12,12 wavelengths,0.9459459459459459,4.0,True
426,55,0.031495941291337044,11,11 wavelengths,0.9459459459459459,4.0,True
426,56,0.029542312792132836,11,11 wavelengths,0.9459459459459459,4.0,True
426,57,0.027709863853101133,10,499.31 - 505.164 - 737.734 - 751.169 - 763.223 - 768.795 - 771.36 - 865.138 - 941.537 - 949.698,0.9324324324324325,4.0,True
426,58,0.025991077955205888,9,499.31 - 737.734 - 751.169 - 763.223 - 768.795 - 771.36 - 865.138 - 941.537 - 949.698,0.9594594594594594,4.0,True
