Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
63,1,1.0,553,553 wavelengths,0.9864864864864865,4.0,True
63,2,0.937972055474286,374,374 wavelengths,0.9864864864864865,4.0,True
63,3,0.879791576850657,303,303 wavelengths,0.9864864864864865,4.0,True
63,4,0.825219913727574,260,260 wavelengths,0.9864864864864865,4.0,True
63,5,0.7740332186973654,228,228 wavelengths,0.972972972972973,4.0,True
63,6,0.7260215291469454,216,216 wavelengths,0.9864864864864865,4.0,True
63,7,0.6809879060125446,196,196 wavelengths,1.0,4.0,True
63,8,0.6387476259557163,180,180 wavelengths,1.0,4.0,True
63,9,0.5991274236470037,171,171 wavelengths,1.0,4.0,True
63,10,0.5619647810491933,167,167 wavelengths,0.9864864864864865,4.0,True
63,11,0.5271072607848689,156,156 wavelengths,0.9864864864864865,4.0,True
63,12,0.49441188085380394,146,146 wavelengths,0.972972972972973,4.0,True
63,13,0.4637445281353502,135,135 wavelengths,0.972972972972973,4.0,True
63,14,0.4349794082700673,125,125 wavelengths,0.9864864864864865,4.0,True
63,15,0.4079985296640637,120,120 wavelengths,0.9864864864864865,4.0,True
63,16,0.38269121949948826,112,112 wavelengths,0.9864864864864865,4.0,True
63,17,0.35895366976589616,106,106 wavelengths,0.9864864864864865,4.0,True
63,18,0.33668851145035567,99,99 wavelengths,0.9864864864864865,4.0,True
63,19,0.3158044151396677,91,91 wavelengths,0.972972972972973,4.0,True
63,20,0.2962157163964089,83,83 wavelengths,0.9864864864864865,4.0,True
63,21,0.2778420643721278,77,77 wavelengths,0.972972972972973,4.0,True
63,22,0.2606080922163436,74,74 wavelengths,0.972972972972973,4.0,True
63,23,0.24444310792939605,71,71 wavelengths,0.972972972972973,4.0,True
63,24,0.22928080439105833,64,64 wavelengths,0.972972972972973,4.0,True
63,25,0.2150589873754787,62,62 wavelengths,0.972972972972973,4.0,True
63,26,0.20171932043679625,59,59 wavelengths,0.972972972972973,4.0,True
63,27,0.18920708561897795,57,57 wavelengths,0.972972972972973,4.0,True
63,28,0.17747095900833193,54,54 wavelengths,0.972972972972973,4.0,True
63,29,0.1664628002080379,51,51 wavelengths,0.972972972972973,4.0,True
63,30,0.15613745487113867,49,49 wavelengths,0.972972972972973,4.0,True
63,31,0.14645256948200552,44,44 wavelengths,0.972972972972973,4.0,True
63,32,0.13736841762652738,42,42 wavelengths,0.972972972972973,4.0,True
63,33,0.12884773703840405,38,38 wavelengths,0.972972972972973,4.0,True
63,34,0.12085557675312208,37,37 wavelengths,0.972972972972973,4.0,True
63,35,0.11335915374265627,35,35 wavelengths,0.972972972972973,4.0,True
63,36,0.10632771844282492,31,31 wavelengths,0.972972972972973,4.0,True
63,37,0.09973242862170764,28,28 wavelengths,0.972972972972973,4.0,True
63,38,0.09354623107174559,28,28 wavelengths,0.972972972972973,4.0,True
63,39,0.08774375064023773,24,24 wavelengths,0.9594594594594594,4.0,True
