Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
202,1,1.0,559,559 wavelengths,0.9864864864864865,4.0,True
202,2,0.937972055474286,402,402 wavelengths,0.9864864864864865,4.0,True
202,3,0.879791576850657,331,331 wavelengths,0.9864864864864865,4.0,True
202,4,0.825219913727574,277,277 wavelengths,0.9864864864864865,4.0,True
202,5,0.7740332186973654,241,241 wavelengths,0.9864864864864865,4.0,True
202,6,0.7260215291469454,224,224 wavelengths,0.9864864864864865,4.0,True
202,7,0.6809879060125446,206,206 wavelengths,0.9864864864864865,4.0,True
202,8,0.6387476259557163,190,190 wavelengths,0.9864864864864865,4.0,True
202,9,0.5991274236470037,178,178 wavelengths,0.9864864864864865,4.0,True
202,10,0.5619647810491933,167,167 wavelengths,0.9864864864864865,4.0,True
202,11,0.5271072607848689,158,158 wavelengths,0.972972972972973,4.0,True
202,12,0.49441188085380394,148,148 wavelengths,0.972972972972973,4.0,True
202,13,0.4637445281353502,137,137 wavelengths,0.972972972972973,4.0,True
202,14,0.4349794082700673,125,125 wavelengths,0.972972972972973,4.0,True
202,15,0.4079985296640637,117,117 wavelengths,0.972972972972973,4.0,True
202,16,0.38269121949948826,108,108 wavelengths,0.9864864864864865,4.0,True
202,17,0.35895366976589616,105,105 wavelengths,0.972972972972973,4.0,True
202,18,0.33668851145035567,100,100 wavelengths,0.972972972972973,4.0,True
202,19,0.3158044151396677,94,94 wavelengths,0.9864864864864865,4.0,True
202,20,0.2962157163964089,88,88 wavelengths,0.972972972972973,4.0,True
202,21,0.2778420643721278,84,84 wavelengths,0.972972972972973,4.0,True
202,22,0.2606080922163436,80,80 wavelengths,0.972972972972973,4.0,True
202,23,0.24444310792939605,76,76 wavelengths,0.972972972972973,4.0,True
202,24,0.22928080439105833,72,72 wavelengths,0.9864864864864865,4.0,True
202,25,0.2150589873754787,70,70 wavelengths,0.972972972972973,4.0,True
202,26,0.20171932043679625,68,68 wavelengths,0.972972972972973,4.0,True
202,27,0.18920708561897795,66,66 wavelengths,0.972972972972973,4.0,True
202,28,0.17747095900833193,61,61 wavelengths,0.972972972972973,4.0,True
202,29,0.1664628002080379,59,59 wavelengths,0.972972972972973,4.0,True
202,30,0.15613745487113867,54,54 wavelengths,0.972972972972973,4.0,True
202,31,0.14645256948200552,51,51 wavelengths,0.972972972972973,4.0,True
202,32,0.13736841762652738,44,44 wavelengths,0.972972972972973,4.0,True
202,33,0.12884773703840405,41,41 wavelengths,0.972972972972973,4.0,True
202,34,0.12085557675312208,39,39 wavelengths,0.972972972972973,4.0,True
202,35,0.11335915374265627,37,37 wavelengths,0.972972972972973,4.0,True
202,36,0.10632771844282492,34,34 wavelengths,0.972972972972973,4.0,True
202,37,0.09973242862170764,34,34 wavelengths,0.972972972972973,4.0,True
202,38,0.09354623107174559,34,34 wavelengths,0.972972972972973,4.0,True
202,39,0.08774375064023773,32,32 wavelengths,0.9594594594594594,4.0,True
202,40,0.082301186143047,28,28 wavelengths,0.9459459459459459,4.0,True
202,41,0.07719621273456559,25,25 wavelengths,0.9459459459459459,4.0,True
202,42,0.07240789033347075,25,25 wavelengths,0.9459459459459459,4.0,True
202,43,0.06791657772864225,25,25 wavelengths,0.9459459459459459,4.0,True
