Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
210,1,1.0,548,548 wavelengths,0.9864864864864865,4.0,True
210,2,0.937972055474286,387,387 wavelengths,0.9864864864864865,4.0,True
210,3,0.879791576850657,320,320 wavelengths,0.9864864864864865,4.0,True
210,4,0.825219913727574,275,275 wavelengths,0.9864864864864865,4.0,True
210,5,0.7740332186973654,241,241 wavelengths,0.9864864864864865,4.0,True
210,6,0.7260215291469454,218,218 wavelengths,0.9864864864864865,4.0,True
210,7,0.6809879060125446,200,200 wavelengths,1.0,4.0,True
210,8,0.6387476259557163,182,182 wavelengths,1.0,4.0,True
210,9,0.5991274236470037,173,173 wavelengths,1.0,4.0,True
210,10,0.5619647810491933,162,162 wavelengths,1.0,4.0,True
210,11,0.5271072607848689,150,150 wavelengths,0.9864864864864865,4.0,True
210,12,0.49441188085380394,139,139 wavelengths,1.0,4.0,True
210,13,0.4637445281353502,129,129 wavelengths,1.0,4.0,True
210,14,0.4349794082700673,122,122 wavelengths,0.9864864864864865,4.0,True
210,15,0.4079985296640637,114,114 wavelengths,0.972972972972973,4.0,True
210,16,0.38269121949948826,106,106 wavelengths,0.972972972972973,4.0,True
210,17,0.35895366976589616,104,104 wavelengths,0.972972972972973,4.0,True
210,18,0.33668851145035567,98,98 wavelengths,0.9864864864864865,4.0,True
210,19,0.3158044151396677,94,94 wavelengths,0.9864864864864865,4.0,True
210,20,0.2962157163964089,84,84 wavelengths,0.9864864864864865,4.0,True
210,21,0.2778420643721278,82,82 wavelengths,0.9864864864864865,4.0,True
210,22,0.2606080922163436,78,78 wavelengths,0.9864864864864865,4.0,True
210,23,0.24444310792939605,75,75 wavelengths,0.9864864864864865,4.0,True
210,24,0.22928080439105833,73,73 wavelengths,0.9864864864864865,4.0,True
210,25,0.2150589873754787,66,66 wavelengths,0.9864864864864865,4.0,True
210,26,0.20171932043679625,63,63 wavelengths,0.9864864864864865,4.0,True
210,27,0.18920708561897795,59,59 wavelengths,0.9864864864864865,4.0,True
210,28,0.17747095900833193,54,54 wavelengths,0.9864864864864865,4.0,True
210,29,0.1664628002080379,51,51 wavelengths,0.9864864864864865,4.0,True
210,30,0.15613745487113867,46,46 wavelengths,0.9864864864864865,4.0,True
210,31,0.14645256948200552,43,43 wavelengths,0.972972972972973,4.0,True
210,32,0.13736841762652738,42,42 wavelengths,0.972972972972973,4.0,True
210,33,0.12884773703840405,40,40 wavelengths,0.972972972972973,4.0,True
210,34,0.12085557675312208,38,38 wavelengths,0.972972972972973,4.0,True
210,35,0.11335915374265627,35,35 wavelengths,0.972972972972973,4.0,True
210,36,0.10632771844282492,33,33 wavelengths,0.972972972972973,4.0,True
210,37,0.09973242862170764,31,31 wavelengths,0.972972972972973,4.0,True
210,38,0.09354623107174559,29,29 wavelengths,0.972972972972973,4.0,True
210,39,0.08774375064023773,28,28 wavelengths,0.972972972972973,4.0,True
210,40,0.082301186143047,26,26 wavelengths,0.9594594594594594,4.0,True
210,41,0.07719621273456559,23,23 wavelengths,0.9594594594594594,4.0,True
210,42,0.07240789033347075,22,22 wavelengths,0.9459459459459459,4.0,True
210,43,0.06791657772864225,22,22 wavelengths,0.9459459459459459,4.0,True
210,44,0.06370385201291369,22,22 wavelengths,0.9459459459459459,4.0,True
210,45,0.059752433014182364,19,19 wavelengths,0.9459459459459459,4.0,True
210,46,0.05604611241390222,19,19 wavelengths,0.9459459459459459,4.0,True
210,47,0.05256968726221077,18,18 wavelengths,0.9459459459459459,4.0,True
210,48,0.04930889761697621,13,13 wavelengths,0.972972972972973,4.0,True
210,49,0.0462503680509663,13,13 wavelengths,0.972972972972973,4.0,True
