Run,Iteration,Wavelengths,Cofficients
122,1,450.903,0.07501425855780898
122,1,451.403,0.09250994919947013
122,1,452.401,0.0755093882907418
122,1,452.9,0.13107783911309398
122,1,454.396,0.029402238498854847
122,1,455.393,-0.011350657765766381
122,1,456.39,0.10907569492518941
122,1,456.888,-0.08789088891642372
122,1,457.884,0.04067925950072455
122,1,458.382,0.06068493132454228
122,1,459.377,0.06460662479227325
122,1,461.863,0.014840219869183933
122,1,462.36,0.14071953280936972
122,1,463.85,0.09076078684440869
122,1,465.339,-0.08581842309182507
122,1,465.835,0.06611898326114406
122,1,466.331,0.16979312977175165
122,1,473.758,-0.1278858377917385
122,1,474.746,0.0783598053896544
122,1,477.215,-0.07228042226741703
122,1,477.708,-0.025723719149546798
122,1,478.202,-0.05380053621453118
122,1,479.188,-0.04604632510072858
122,1,479.681,0.0412488024132525
122,1,480.174,-0.03680672161289329
122,1,480.667,-0.033600767532703794
122,1,482.637,0.06558226935005036
122,1,483.129,-0.029156707778052918
122,1,483.621,-0.1284161828017849
122,1,485.097,0.04019907551356735
122,1,485.588,-0.0716018868227883
122,1,486.571,0.015940001654594107
122,1,487.063,-0.2252774985097246
122,1,488.536,-0.00048719713612644115
122,1,489.027,-0.1935025478509799
122,1,490.008,-0.09062314469262413
122,1,490.499,-0.13384136709338934
122,1,490.989,-0.12516223471264012
122,1,491.97,-0.19749112001348018
122,1,492.95,-0.040392530282650684
122,1,493.44,0.06474002906411028
122,1,494.419,-0.24062353187508817
122,1,495.398,-0.0098608335736002
122,1,497.355,0.19765548437756947
122,1,497.844,-0.04781958986649801
122,1,498.333,0.22266070326964657
122,1,498.821,-0.28199596194645216
122,1,499.31,-0.5004401652991078
122,1,499.798,0.04630494122148605
122,1,500.287,-0.26809943456419366
122,1,500.775,0.4071419266737513
122,1,501.263,-0.1571262125593518
122,1,501.751,-0.4429020981901688
122,1,502.727,-0.3707584959555815
122,1,503.215,-0.33892950086060575
122,1,504.19,-0.7266437021117741
122,1,504.677,0.25149810834115477
122,1,505.164,0.6633465361875918
122,1,505.651,-0.1852437673636739
122,1,506.139,-0.2908359780020688
122,1,507.112,-0.2297768455768563
122,1,508.572,0.15237412043241283
122,1,509.058,0.13795926271059342
122,1,509.545,-0.41119825624414874
122,1,510.517,-0.07030935079813035
122,1,511.003,-0.13728153436588908
122,1,512.46,-0.1535084712494529
122,1,513.431,0.09859250453064405
122,1,514.401,-0.10015207679061679
122,1,515.371,-0.034213166649620416
122,1,516.341,-0.09424084575762764
122,1,517.795,-0.07251617212632373
122,1,518.279,-0.008329833017621026
122,1,520.215,0.06624557683853263
122,1,520.699,-0.033227664307481204
122,1,522.633,-0.052159817601204125
122,1,524.565,-0.01578179987562303
122,1,525.53,-0.03463281247754137
122,1,526.013,-0.04153125726454125
122,1,526.495,-0.04651512557883153
122,1,526.978,-0.07630160010606553
122,1,527.942,-0.0672677574022758
122,1,528.424,-0.028977695332922875
122,1,528.906,-0.08350565181998595
122,1,530.351,-0.03634029402659353
122,1,530.833,-0.05437544467383682
122,1,531.314,-0.06029058014034161
122,1,531.795,-0.08458459209387227
122,1,533.238,-0.09802510335895649
122,1,535.161,-0.07057756202053932
122,1,536.122,-0.07932421108599214
122,1,539.96,-0.04759974815924097
122,1,541.398,-0.029478331286748517
122,1,542.356,-0.07465139800001147
122,1,544.27,-0.04375188277980993
122,1,544.749,-0.056162461465144815
122,1,549.526,-0.0661120529454093
122,1,550.003,-0.039751566658220126
122,1,551.911,-0.04548528021364236
122,1,553.817,-0.043101632092366955
122,1,558.574,-0.02809243682925683
122,1,560.948,-0.04163788047257116
122,1,565.216,-0.01797635504681895
122,1,567.11,-0.03815124358356429
122,1,569.947,-0.03376471711090744
122,1,577.025,-0.011274724414155767
122,1,580.79,-0.012228473630248787
122,1,586.893,0.02678854593997775
122,1,588.767,0.015984458242913713
122,1,597.181,-0.027786584259163995
122,1,598.114,-0.02812394464311573
122,1,599.978,-0.015563020122146318
122,1,602.771,-0.058546754993675586
122,1,603.236,-0.021555260560877473
122,1,603.702,0.035699416395376604
122,1,605.561,0.012004311369305645
122,1,607.418,-0.04517820918322532
122,1,608.347,-0.022956620845844294
122,1,608.81,0.037733334235211136
122,1,612.981,0.0931392701257851
122,1,613.907,0.0618434059324164
