Run,Iteration,Wavelengths,Cofficients
408,1,451.902,0.08826166751905619
408,1,452.401,0.07819509638639534
408,1,452.9,0.13534557667475017
408,1,455.393,-0.011520306215947572
408,1,456.39,0.11241082743124858
408,1,456.888,-0.08952248517782763
408,1,457.884,0.04234061375885687
408,1,458.382,0.06380818497616392
408,1,458.879,0.06080226204993579
408,1,462.36,0.1447016188100093
408,1,465.339,-0.08754804134546086
408,1,466.331,0.17299480549131876
408,1,471.78,0.02850890267288266
408,1,472.769,-0.040250308651448956
408,1,473.758,-0.1316044129393883
408,1,475.734,-0.09846211840371005
408,1,476.721,-0.05797198772818901
408,1,477.215,-0.0758082677557394
408,1,479.188,-0.047856149065489836
408,1,480.667,-0.03578269054647839
408,1,481.159,0.02470905685694194
408,1,484.113,0.05600567930042741
408,1,485.097,0.038756969372315396
408,1,485.588,-0.07481638920514218
408,1,486.08,0.04043102495206828
408,1,487.063,-0.23310049234882665
408,1,489.027,-0.2009228667585269
408,1,489.518,-0.06076997239535574
408,1,490.499,-0.13935563283218366
408,1,490.989,-0.13271892353872786
408,1,491.97,-0.20762436814904403
408,1,494.419,-0.25320438647842375
408,1,494.909,0.05452584180351852
408,1,496.377,0.23618704621498243
408,1,497.844,-0.06089558107981308
408,1,498.333,0.21895408534329108
408,1,498.821,-0.30317114546387003
408,1,499.31,-0.5269079628585278
408,1,499.798,0.03702055256832787
408,1,500.287,-0.2934754001274319
408,1,500.775,0.39754268566076995
408,1,501.263,-0.1807082702237674
408,1,501.751,-0.4704818181887931
408,1,502.727,-0.39859581347566864
408,1,503.215,-0.36392991624368287
408,1,503.702,0.48710816195783113
408,1,504.19,-0.777373532793515
408,1,504.677,0.2503942310015321
408,1,505.164,0.6715755749053188
408,1,505.651,-0.1977906462036512
408,1,506.139,-0.30776198076750055
408,1,506.625,0.5939035500268277
408,1,507.112,-0.24233968831534508
408,1,508.086,-0.1145610425070406
408,1,509.545,-0.41879931311545215
408,1,510.517,-0.06821560067508188
408,1,511.003,-0.13869984809098676
408,1,511.974,0.08677934935389661
408,1,512.46,-0.15284533203630848
408,1,512.946,-0.052924608663783415
408,1,514.401,-0.09672004293741152
408,1,515.856,-0.01801267162728441
408,1,516.826,-0.027616295998166104
408,1,518.279,-0.00275326926814688
408,1,521.182,-0.04484216877334251
408,1,525.53,-0.0295514112454869
408,1,526.013,-0.03639520388338158
408,1,526.495,-0.04114159026275506
408,1,526.978,-0.07164300277800628
408,1,527.46,-0.03789294704370954
408,1,527.942,-0.06266291338191239
408,1,528.424,-0.023022188907206097
408,1,528.906,-0.07946890756776184
408,1,529.388,-0.04384894033841169
408,1,529.87,-0.0032821889974594385
408,1,531.314,-0.055575320443060974
408,1,531.795,-0.08041894667097964
408,1,534.2,-0.07769201237410939
408,1,534.681,-0.05640968108595085
408,1,536.122,-0.07523418369755709
408,1,536.602,-0.041607696082575855
408,1,537.562,-0.029951488527799226
408,1,538.042,-0.03283404573940702
408,1,539.96,-0.04264970178899716
408,1,541.877,-0.03715322012662359
408,1,542.356,-0.07026552963670706
408,1,542.835,-0.047457111811410796
408,1,543.313,-0.023455014526100694
408,1,544.27,-0.03884267153342324
408,1,547.139,-0.039767240265611715
408,1,548.094,-0.04179901944262626
408,1,549.049,-0.019645776293957647
408,1,552.387,-0.04168023179691122
408,1,552.864,-0.03141052537190119
408,1,553.817,-0.038223399782253566
408,1,554.769,-0.038522930324951216
408,1,555.721,-0.0303169469825891
408,1,558.099,-0.013432061947541044
408,1,558.574,-0.022567182618273427
408,1,560.948,-0.03669314694473686
408,1,561.423,-0.02106237398480049
408,1,563.32,-0.04168400017045345
408,1,564.742,-0.018285386475450898
408,1,567.583,-0.03048224859359231
408,1,569.002,-0.024564576488910788
408,1,569.947,-0.02915943731311407
408,1,572.309,-0.05236250645367534
408,1,579.379,0.01710223405687949
408,1,594.847,-0.019493733451436925
408,1,595.781,-0.06520602071080414
408,1,596.715,-0.052066137798619086
408,1,597.181,-0.023635163072686247
408,1,597.647,-0.04072319036941463
408,1,598.114,-0.023676612327856516
408,1,598.58,-0.042063899343066535
408,1,600.444,-0.060770973572365536
408,1,602.771,-0.05566428154988244
408,1,603.236,-0.017952068272361458
408,1,603.702,0.04157131517663904
408,1,604.167,0.02054060828936618
408,1,604.631,-0.048384090468493304
408,1,606.025,0.014071265677563453
408,1,610.202,0.07918405972302855
408,1,610.665,0.037256123227884845
408,1,611.592,0.012988641240523442
408,1,612.055,0.06765324211010192
408,1,612.981,0.09843799713439783
408,1,614.369,0.07420253639175071
408,1,616.219,0.09104011538936298
408,1,617.605,0.11540260429665475
408,1,618.067,0.093364868705969
408,1,618.99,0.07025455394272204
408,1,619.913,0.06254956255608891
408,1,620.375,0.10061578479869455
408,1,621.758,0.12522690716596582
408,1,623.14,0.1257080187055429
408,1,624.061,0.11615680931286583
408,1,624.522,0.10781726816993718
408,1,625.442,0.13631545470063072
408,1,625.902,0.17499942500935403
408,1,626.362,0.15205125642365094
408,1,626.822,0.10031968705874085
408,1,627.282,0.14520533170064853
408,1,627.742,0.13907509689262626
