Run,Iteration,Wavelengths,Cofficients
74,1,450.404,0.017661650862334188
74,1,451.403,0.03197859572334044
74,1,452.401,0.03598156371846639
74,1,455.393,-0.013987834839867557
74,1,456.39,0.042725569707284694
74,1,458.382,0.03692797019357165
74,1,462.36,0.05466273172279783
74,1,462.857,0.04780132352149679
74,1,465.339,-0.029093750810585937
74,1,465.835,0.036263028425727685
74,1,466.331,0.05009668980015305
74,1,467.818,0.029415713451198786
74,1,468.314,0.028743677957034794
74,1,469.305,-0.0004400394272101014
74,1,469.8,-0.020064765037220843
74,1,470.79,0.006494868139861483
74,1,473.263,-0.01819444101571304
74,1,473.758,-0.04831107957363088
74,1,475.24,-0.017793218507032388
74,1,475.734,-0.04108578507798221
74,1,479.188,-0.027503050385525585
74,1,484.605,0.0032305831746625127
74,1,485.588,-0.044547534569438045
74,1,487.063,-0.09201959343846554
74,1,489.027,-0.08611903870052146
74,1,490.008,-0.06368952470669975
74,1,490.499,-0.06745150173758396
74,1,490.989,-0.07882374152436286
74,1,491.48,-0.05726884001071632
74,1,491.97,-0.12023821532697185
74,1,492.46,-0.004102921172033944
74,1,493.93,-0.013866771761432964
74,1,494.419,-0.122685220999634
74,1,494.909,-0.015946266224709196
74,1,495.888,-0.03441453613654724
74,1,496.377,0.04969259331959568
74,1,498.821,-0.20507842641789037
74,1,499.31,-0.3256839796892727
74,1,499.798,-0.07602327856866481
74,1,500.287,-0.2538146464571765
74,1,500.775,0.0981136171031947
74,1,501.263,-0.19378728736098125
74,1,501.751,-0.25303223017676235
74,1,502.239,-0.10600852005300594
74,1,502.727,-0.29948837905194786
74,1,503.215,-0.236312243651281
74,1,503.702,-0.06465600541679452
74,1,504.19,-0.5544471164213993
74,1,504.677,-0.019581825671586298
74,1,505.164,0.21229861127618443
74,1,505.651,-0.13408841807549932
74,1,506.139,-0.2394863716537437
74,1,507.112,-0.12039663885220767
74,1,508.086,-0.13595919509138488
74,1,509.545,-0.20061483326018648
74,1,510.517,-0.03481313362788921
74,1,511.003,-0.10270789556410924
74,1,512.46,-0.094457601573061
74,1,512.946,-0.05929349930176604
74,1,514.401,-0.035433932786527705
74,1,515.856,-0.015449935511569274
74,1,516.341,-0.03849428710705035
74,1,516.826,-0.024641310421806676
74,1,517.795,-0.03194196519258175
74,1,518.763,-0.020226099750028412
74,1,520.215,0.011049257763023198
74,1,522.149,-0.030112886202708744
74,1,522.633,-0.02210876023112703
74,1,523.116,-0.012530336227695005
74,1,524.565,-0.018350126498125553
74,1,525.53,-0.029085736865945604
74,1,526.013,-0.01961516883852729
74,1,528.906,-0.03625887422721888
74,1,530.351,-0.029084746453519675
74,1,531.314,-0.025498544817285498
74,1,534.681,-0.02325245013438268
74,1,535.161,-0.02694107684489943
74,1,537.562,-0.011479249577058061
74,1,538.042,-0.01357518295981849
74,1,538.522,-0.0125732958381606
74,1,539.001,-0.014725122168703086
74,1,539.481,-0.012449972309657293
74,1,540.44,-0.019578838539689683
74,1,541.398,-0.01995229920152296
74,1,542.356,-0.029475170757818917
74,1,544.749,-0.018964793741167125
74,1,546.661,-0.015926298488881357
74,1,550.48,-0.02241486640582821
74,1,550.957,-0.013890834523947852
74,1,551.911,-0.018474933125337083
74,1,554.769,-0.02067999878378162
