Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
138,1,1.0,587,587 wavelengths,0.7567567567567568,2.0,True
138,2,0.937972055474286,420,420 wavelengths,0.7702702702702703,2.0,True
138,3,0.879791576850657,343,343 wavelengths,0.7837837837837838,2.0,True
138,4,0.825219913727574,289,289 wavelengths,0.8243243243243243,2.0,True
138,5,0.7740332186973654,248,248 wavelengths,0.8378378378378378,2.0,True
138,6,0.7260215291469454,213,213 wavelengths,0.8243243243243243,2.0,True
138,7,0.6809879060125446,198,198 wavelengths,0.8243243243243243,2.0,True
138,8,0.6387476259557163,182,182 wavelengths,0.8378378378378378,2.0,True
138,9,0.5991274236470037,171,171 wavelengths,0.8243243243243243,2.0,True
138,10,0.5619647810491933,161,161 wavelengths,0.8243243243243243,2.0,True
138,11,0.5271072607848689,148,148 wavelengths,0.8108108108108109,2.0,True
138,12,0.49441188085380394,137,137 wavelengths,0.8243243243243243,2.0,True
138,13,0.4637445281353502,129,129 wavelengths,0.8108108108108109,2.0,True
138,14,0.4349794082700673,124,124 wavelengths,0.8108108108108109,2.0,True
138,15,0.4079985296640637,114,114 wavelengths,0.8108108108108109,2.0,True
138,16,0.38269121949948826,105,105 wavelengths,0.8108108108108109,2.0,True
138,17,0.35895366976589616,97,97 wavelengths,0.8108108108108109,2.0,True
138,18,0.33668851145035567,94,94 wavelengths,0.8108108108108109,2.0,True
138,19,0.3158044151396677,88,88 wavelengths,0.8108108108108109,2.0,True
138,20,0.2962157163964089,83,83 wavelengths,0.8108108108108109,2.0,True
138,21,0.2778420643721278,76,76 wavelengths,0.8108108108108109,2.0,True
138,22,0.2606080922163436,73,73 wavelengths,0.8108108108108109,2.0,True
138,23,0.24444310792939605,67,67 wavelengths,0.8108108108108109,2.0,True
138,24,0.22928080439105833,63,63 wavelengths,0.7972972972972973,2.0,True
138,25,0.2150589873754787,61,61 wavelengths,0.7972972972972973,2.0,True
138,26,0.20171932043679625,57,57 wavelengths,0.7972972972972973,2.0,True
138,27,0.18920708561897795,51,51 wavelengths,0.7972972972972973,2.0,True
138,28,0.17747095900833193,48,48 wavelengths,0.7972972972972973,2.0,True
138,29,0.1664628002080379,45,45 wavelengths,0.7972972972972973,2.0,True
138,30,0.15613745487113867,43,43 wavelengths,0.7972972972972973,2.0,True
138,31,0.14645256948200552,41,41 wavelengths,0.7972972972972973,2.0,True
138,32,0.13736841762652738,39,39 wavelengths,0.7972972972972973,2.0,True
138,33,0.12884773703840405,39,39 wavelengths,0.7972972972972973,2.0,True
138,34,0.12085557675312208,36,36 wavelengths,0.8243243243243243,2.0,True
138,35,0.11335915374265627,35,35 wavelengths,0.8243243243243243,2.0,True
138,36,0.10632771844282492,32,32 wavelengths,0.8108108108108109,2.0,True
138,37,0.09973242862170764,31,31 wavelengths,0.8243243243243243,2.0,True
