Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
427,1,1.0,578,578 wavelengths,0.7972972972972973,2.0,True
427,2,0.937972055474286,389,389 wavelengths,0.8243243243243243,2.0,True
427,3,0.879791576850657,320,320 wavelengths,0.8243243243243243,2.0,True
427,4,0.825219913727574,283,283 wavelengths,0.8243243243243243,2.0,True
427,5,0.7740332186973654,237,237 wavelengths,0.8243243243243243,2.0,True
427,6,0.7260215291469454,212,212 wavelengths,0.8243243243243243,2.0,True
427,7,0.6809879060125446,192,192 wavelengths,0.8243243243243243,2.0,True
427,8,0.6387476259557163,178,178 wavelengths,0.8243243243243243,2.0,True
427,9,0.5991274236470037,168,168 wavelengths,0.8243243243243243,2.0,True
427,10,0.5619647810491933,157,157 wavelengths,0.8108108108108109,2.0,True
427,11,0.5271072607848689,149,149 wavelengths,0.8243243243243243,2.0,True
427,12,0.49441188085380394,141,141 wavelengths,0.8243243243243243,2.0,True
427,13,0.4637445281353502,134,134 wavelengths,0.8243243243243243,2.0,True
427,14,0.4349794082700673,129,129 wavelengths,0.8243243243243243,2.0,True
427,15,0.4079985296640637,119,119 wavelengths,0.8243243243243243,2.0,True
427,16,0.38269121949948826,111,111 wavelengths,0.8243243243243243,2.0,True
427,17,0.35895366976589616,94,94 wavelengths,0.8243243243243243,2.0,True
427,18,0.33668851145035567,87,87 wavelengths,0.8243243243243243,2.0,True
427,19,0.3158044151396677,81,81 wavelengths,0.8108108108108109,2.0,True
427,20,0.2962157163964089,78,78 wavelengths,0.7972972972972973,2.0,True
427,21,0.2778420643721278,74,74 wavelengths,0.8108108108108109,2.0,True
427,22,0.2606080922163436,73,73 wavelengths,0.8108108108108109,2.0,True
427,23,0.24444310792939605,64,64 wavelengths,0.8108108108108109,2.0,True
427,24,0.22928080439105833,63,63 wavelengths,0.8108108108108109,2.0,True
427,25,0.2150589873754787,56,56 wavelengths,0.8108108108108109,2.0,True
427,26,0.20171932043679625,53,53 wavelengths,0.8108108108108109,2.0,True
427,27,0.18920708561897795,52,52 wavelengths,0.8108108108108109,2.0,True
427,28,0.17747095900833193,51,51 wavelengths,0.8108108108108109,2.0,True
427,29,0.1664628002080379,49,49 wavelengths,0.8108108108108109,2.0,True
427,30,0.15613745487113867,47,47 wavelengths,0.8108108108108109,2.0,True
427,31,0.14645256948200552,44,44 wavelengths,0.8108108108108109,2.0,True
427,32,0.13736841762652738,43,43 wavelengths,0.8108108108108109,2.0,True
427,33,0.12884773703840405,41,41 wavelengths,0.8108108108108109,2.0,True
427,34,0.12085557675312208,39,39 wavelengths,0.8108108108108109,2.0,True
427,35,0.11335915374265627,39,39 wavelengths,0.8108108108108109,2.0,True
427,36,0.10632771844282492,37,37 wavelengths,0.8108108108108109,2.0,True
427,37,0.09973242862170764,34,34 wavelengths,0.8243243243243243,2.0,True
427,38,0.09354623107174559,33,33 wavelengths,0.8243243243243243,2.0,True
427,39,0.08774375064023773,31,31 wavelengths,0.8243243243243243,2.0,True
427,40,0.082301186143047,30,30 wavelengths,0.8243243243243243,2.0,True
427,41,0.07719621273456559,27,27 wavelengths,0.8108108108108109,2.0,True
427,42,0.07240789033347075,24,24 wavelengths,0.8108108108108109,2.0,True
427,43,0.06791657772864225,24,24 wavelengths,0.8108108108108109,2.0,True
427,44,0.06370385201291369,22,22 wavelengths,0.8108108108108109,2.0,True
427,45,0.059752433014182364,19,19 wavelengths,0.8243243243243243,2.0,True
427,46,0.05604611241390222,17,17 wavelengths,0.8243243243243243,2.0,True
427,47,0.05256968726221077,16,16 wavelengths,0.8378378378378378,2.0,True
427,48,0.04930889761697621,14,14 wavelengths,0.8378378378378378,2.0,True
427,49,0.0462503680509663,11,11 wavelengths,0.8378378378378378,2.0,True
427,50,0.043381552787207116,10,499.31 - 500.287 - 502.727 - 503.215 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982 - 949.698,0.8243243243243243,2.0,True
427,51,0.0406906842374829,9,499.31 - 500.287 - 502.727 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982 - 949.698,0.8378378378378378,2.0,True
427,52,0.03816672473288696,9,499.31 - 500.287 - 502.727 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982 - 949.698,0.8378378378378378,2.0,True
427,53,0.03579932124842725,9,499.31 - 500.287 - 502.727 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982 - 949.698,0.8378378378378378,2.0,True
427,54,0.03357876293597159,9,499.31 - 500.287 - 502.727 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982 - 949.698,0.8378378378378378,2.0,True
427,55,0.031495941291337044,8,499.31 - 502.727 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982 - 949.698,0.8378378378378378,2.0,True
427,56,0.029542312792132836,8,499.31 - 502.727 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982 - 949.698,0.8378378378378378,2.0,True
427,57,0.027709863853101133,7,499.31 - 502.727 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982,0.8108108108108109,2.0,True
427,58,0.025991077955205888,6,499.31 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982,0.8243243243243243,2.0,True
427,59,0.024378904813636863,6,499.31 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982,0.8243243243243243,2.0,True
427,60,0.022866731458258936,6,499.31 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982,0.8243243243243243,2.0,True
427,61,0.02144835510788165,6,499.31 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982,0.8243243243243243,2.0,True
427,62,0.020117957727082157,6,499.31 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982,0.8243243243243243,2.0,True
427,63,0.018870082161216047,6,499.31 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982,0.8243243243243243,2.0,True
427,64,0.017699609751724465,6,499.31 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982,0.8243243243243243,2.0,True
427,65,0.01660173933991771,6,499.31 - 504.19 - 688.41 - 733.38 - 941.537 - 946.982,0.8243243243243243,2.0,True
427,66,0.015571967573110938,5,504.19 - 688.41 - 733.38 - 941.537 - 946.982,0.7702702702702703,2.0,True
427,67,0.01460607043232979,4,504.19 - 688.41 - 941.537 - 946.982,0.7702702702702703,2.0,True
427,68,0.013700085905814561,4,504.19 - 688.41 - 941.537 - 946.982,0.7702702702702703,2.0,True
427,69,0.012850297737251187,4,504.19 - 688.41 - 941.537 - 946.982,0.7702702702702703,2.0,True
427,70,0.012053220182066058,3,504.19 - 688.41 - 941.537,0.7702702702702703,2.0,True
427,71,0.011305583709256654,3,504.19 - 688.41 - 941.537,0.7702702702702703,2.0,True
427,72,0.010604321590108063,3,504.19 - 688.41 - 941.537,0.7702702702702703,2.0,True
427,73,0.009946557318784004,3,504.19 - 688.41 - 941.537,0.7702702702702703,2.0,True
427,74,0.009329592813192641,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,75,0.008750897347728423,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,76,0.008208097172493305,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,77,0.007698965776416224,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,78,0.007221414754331306,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,79,0.006773485240552469,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,80,0.006353339873805741,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,81,0.0059592552605603095,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,82,0.0055896149058437036,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,83,0.005242902582543929,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,84,0.00491769611200017,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,85,0.004612661530370705,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,86,0.004326547616848976,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,87,0.0040581807612832055,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,88,0.0038064601501470127,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,89,0.003570353251114352,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,90,0.003348891577717027,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,91,0.003141166716711766,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,92,0.0029463266018615484,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,93,0.0027635720188466436,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,94,0.0025921533269688104,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,95,0.002431367384201443,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,96,0.0022805546629725646,2,504.19 - 941.537,0.7567567567567568,2.0,True
427,97,0.0021390965448498454,1,504.19,0.6486486486486487,2.0,True
427,98,0.0020064127830307517,1,504.19,0.6486486486486487,2.0,True
427,99,0.001881959122229238,1,504.19,0.6486486486486487,2.0,True
427,100,0.001765225066195941,1,504.19,0.6486486486486487,2.0,True
