Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
32,1,1.0,562,562 wavelengths,0.9395973154362416,3.0,True
32,2,0.937972055474286,407,407 wavelengths,0.9395973154362416,3.0,True
32,3,0.879791576850657,317,317 wavelengths,0.8791946308724832,3.0,True
32,4,0.825219913727574,281,281 wavelengths,0.9328859060402684,3.0,True
32,5,0.7740332186973654,244,244 wavelengths,0.8993288590604027,3.0,True
32,6,0.7260215291469454,224,224 wavelengths,0.9060402684563759,3.0,True
32,7,0.6809879060125446,205,205 wavelengths,0.912751677852349,3.0,True
32,8,0.6387476259557163,184,184 wavelengths,0.9060402684563759,3.0,True
32,9,0.5991274236470037,179,179 wavelengths,0.9060402684563759,3.0,True
32,10,0.5619647810491933,164,164 wavelengths,0.8993288590604027,3.0,True
32,11,0.5271072607848689,151,151 wavelengths,0.9463087248322147,3.0,True
32,12,0.49441188085380394,143,143 wavelengths,0.9530201342281879,3.0,True
32,13,0.4637445281353502,133,133 wavelengths,0.959731543624161,3.0,True
32,14,0.4349794082700673,126,126 wavelengths,0.9463087248322147,3.0,True
32,15,0.4079985296640637,118,118 wavelengths,0.9530201342281879,3.0,True
32,16,0.38269121949948826,112,112 wavelengths,0.9664429530201343,3.0,True
32,17,0.35895366976589616,107,107 wavelengths,0.9664429530201343,3.0,True
32,18,0.33668851145035567,100,100 wavelengths,0.9798657718120806,3.0,True
32,19,0.3158044151396677,95,95 wavelengths,0.9731543624161074,3.0,True
32,20,0.2962157163964089,88,88 wavelengths,0.9798657718120806,3.0,True
32,21,0.2778420643721278,86,86 wavelengths,0.9731543624161074,3.0,True
32,22,0.2606080922163436,76,76 wavelengths,0.9664429530201343,3.0,True
32,23,0.24444310792939605,73,73 wavelengths,0.959731543624161,3.0,True
32,24,0.22928080439105833,72,72 wavelengths,0.959731543624161,3.0,True
32,25,0.2150589873754787,63,63 wavelengths,0.9664429530201343,3.0,True
