Run,Iteration,Wavelengths,Cofficients
85,1,451.403,0.031586289679329936
85,1,452.9,0.04687694241148026
85,1,453.898,-0.005885189491599541
85,1,455.393,-0.013946836273752487
85,1,456.39,0.04221678187686833
85,1,456.888,-0.02600753559157337
85,1,457.386,0.028161001884674075
85,1,458.879,0.024764210980353755
85,1,462.857,0.04730424025088237
85,1,464.346,0.008779654029523435
85,1,465.339,-0.028940256503055792
85,1,467.323,0.012198881860658248
85,1,469.8,-0.020007094065050943
85,1,470.295,-0.002878482218504099
85,1,472.769,-0.02182072631652514
85,1,473.758,-0.04799181183309941
85,1,474.746,0.031007296797465715
85,1,475.24,-0.017812803320636998
85,1,475.734,-0.04078767910993865
85,1,477.708,-0.01678259468207616
85,1,478.695,0.0026081434140028644
85,1,479.681,0.0035973123812044934
85,1,482.144,-0.010353486342486758
85,1,483.129,-0.027981432498936514
85,1,483.621,-0.05777720288455122
85,1,484.113,0.009905408920221586
85,1,485.588,-0.04418738303098595
85,1,487.063,-0.09125421666867255
85,1,489.518,-0.025730270808653217
85,1,490.008,-0.06305858255523344
85,1,490.499,-0.06687056525818083
85,1,490.989,-0.07793454008486293
85,1,491.97,-0.11899123060276617
85,1,493.93,-0.01356691274471489
85,1,494.419,-0.12120184286989724
85,1,495.398,-0.04439877583370972
85,1,495.888,-0.03354579114192368
85,1,496.377,0.04966058803379546
85,1,496.866,-0.03777839370684734
85,1,497.844,-0.1055782501312612
85,1,498.821,-0.20198421697178773
85,1,499.31,-0.32114900985419453
85,1,499.798,-0.0741295234467347
85,1,500.287,-0.24896932993711826
85,1,501.263,-0.18930956543236743
85,1,501.751,-0.24756489641556528
85,1,502.239,-0.1022180040595794
85,1,502.727,-0.29300418051243754
85,1,503.215,-0.23034060687577335
85,1,503.702,-0.05917926853833951
85,1,504.19,-0.5451768278090542
85,1,504.677,-0.015182039850836307
85,1,505.164,0.2148713241885076
85,1,505.651,-0.12823793954390048
85,1,506.139,-0.23449983272901556
85,1,507.112,-0.11634597473098453
85,1,507.599,-0.03151621532789948
