Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
233,1,1.0,555,555 wavelengths,0.7651006711409396,2.0,True
233,2,0.937972055474286,394,394 wavelengths,0.7651006711409396,2.0,True
233,3,0.879791576850657,301,301 wavelengths,0.7651006711409396,2.0,True
233,4,0.825219913727574,260,260 wavelengths,0.7583892617449665,2.0,True
233,5,0.7740332186973654,227,227 wavelengths,0.7651006711409396,2.0,True
233,6,0.7260215291469454,212,212 wavelengths,0.8120805369127517,2.0,True
233,7,0.6809879060125446,201,201 wavelengths,0.825503355704698,2.0,True
233,8,0.6387476259557163,190,190 wavelengths,0.8187919463087249,2.0,True
233,9,0.5991274236470037,181,181 wavelengths,0.8187919463087249,2.0,True
233,10,0.5619647810491933,167,167 wavelengths,0.825503355704698,2.0,True
233,11,0.5271072607848689,154,154 wavelengths,0.825503355704698,2.0,True
233,12,0.49441188085380394,140,140 wavelengths,0.8322147651006712,2.0,True
233,13,0.4637445281353502,132,132 wavelengths,0.8322147651006712,2.0,True
233,14,0.4349794082700673,125,125 wavelengths,0.825503355704698,2.0,True
233,15,0.4079985296640637,118,118 wavelengths,0.825503355704698,2.0,True
233,16,0.38269121949948826,113,113 wavelengths,0.825503355704698,2.0,True
233,17,0.35895366976589616,112,112 wavelengths,0.825503355704698,2.0,True
233,18,0.33668851145035567,103,103 wavelengths,0.8187919463087249,2.0,True
233,19,0.3158044151396677,96,96 wavelengths,0.825503355704698,2.0,True
233,20,0.2962157163964089,92,92 wavelengths,0.8187919463087249,2.0,True
233,21,0.2778420643721278,89,89 wavelengths,0.8120805369127517,2.0,True
233,22,0.2606080922163436,82,82 wavelengths,0.8120805369127517,2.0,True
233,23,0.24444310792939605,75,75 wavelengths,0.8120805369127517,2.0,True
233,24,0.22928080439105833,71,71 wavelengths,0.8120805369127517,2.0,True
233,25,0.2150589873754787,66,66 wavelengths,0.8120805369127517,2.0,True
233,26,0.20171932043679625,60,60 wavelengths,0.8053691275167785,2.0,True
233,27,0.18920708561897795,58,58 wavelengths,0.8053691275167785,2.0,True
233,28,0.17747095900833193,54,54 wavelengths,0.8120805369127517,2.0,True
233,29,0.1664628002080379,52,52 wavelengths,0.8120805369127517,2.0,True
233,30,0.15613745487113867,48,48 wavelengths,0.8120805369127517,2.0,True
233,31,0.14645256948200552,46,46 wavelengths,0.8120805369127517,2.0,True
233,32,0.13736841762652738,44,44 wavelengths,0.8053691275167785,2.0,True
233,33,0.12884773703840405,41,41 wavelengths,0.8120805369127517,2.0,True
233,34,0.12085557675312208,39,39 wavelengths,0.8187919463087249,2.0,True
233,35,0.11335915374265627,38,38 wavelengths,0.825503355704698,2.0,True
233,36,0.10632771844282492,34,34 wavelengths,0.825503355704698,2.0,True
233,37,0.09973242862170764,33,33 wavelengths,0.825503355704698,2.0,True
233,38,0.09354623107174559,30,30 wavelengths,0.825503355704698,2.0,True
233,39,0.08774375064023773,27,27 wavelengths,0.825503355704698,2.0,True
233,40,0.082301186143047,25,25 wavelengths,0.8322147651006712,2.0,True
233,41,0.07719621273456559,22,22 wavelengths,0.825503355704698,2.0,True
233,42,0.07240789033347075,20,20 wavelengths,0.8322147651006712,2.0,True
233,43,0.06791657772864225,20,20 wavelengths,0.8322147651006712,2.0,True
