Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
382,1,1.0,565,565 wavelengths,0.7651006711409396,2.0,True
382,2,0.937972055474286,411,411 wavelengths,0.7651006711409396,2.0,True
382,3,0.879791576850657,329,329 wavelengths,0.7718120805369127,2.0,True
382,4,0.825219913727574,282,282 wavelengths,0.7651006711409396,2.0,True
382,5,0.7740332186973654,244,244 wavelengths,0.7718120805369127,2.0,True
382,6,0.7260215291469454,223,223 wavelengths,0.7785234899328859,2.0,True
382,7,0.6809879060125446,206,206 wavelengths,0.7785234899328859,2.0,True
382,8,0.6387476259557163,189,189 wavelengths,0.785234899328859,2.0,True
382,9,0.5991274236470037,174,174 wavelengths,0.785234899328859,2.0,True
382,10,0.5619647810491933,162,162 wavelengths,0.785234899328859,2.0,True
382,11,0.5271072607848689,155,155 wavelengths,0.7986577181208053,2.0,True
382,12,0.49441188085380394,141,141 wavelengths,0.7986577181208053,2.0,True
382,13,0.4637445281353502,129,129 wavelengths,0.7919463087248322,2.0,True
382,14,0.4349794082700673,120,120 wavelengths,0.8120805369127517,2.0,True
382,15,0.4079985296640637,113,113 wavelengths,0.8187919463087249,2.0,True
382,16,0.38269121949948826,109,109 wavelengths,0.8187919463087249,2.0,True
382,17,0.35895366976589616,102,102 wavelengths,0.825503355704698,2.0,True
382,18,0.33668851145035567,97,97 wavelengths,0.8187919463087249,2.0,True
382,19,0.3158044151396677,94,94 wavelengths,0.8187919463087249,2.0,True
382,20,0.2962157163964089,88,88 wavelengths,0.8187919463087249,2.0,True
382,21,0.2778420643721278,84,84 wavelengths,0.825503355704698,2.0,True
382,22,0.2606080922163436,80,80 wavelengths,0.825503355704698,2.0,True
382,23,0.24444310792939605,76,76 wavelengths,0.825503355704698,2.0,True
382,24,0.22928080439105833,70,70 wavelengths,0.8389261744966443,2.0,True
382,25,0.2150589873754787,64,64 wavelengths,0.8389261744966443,2.0,True
382,26,0.20171932043679625,62,62 wavelengths,0.8389261744966443,2.0,True
382,27,0.18920708561897795,60,60 wavelengths,0.8389261744966443,2.0,True
382,28,0.17747095900833193,57,57 wavelengths,0.8456375838926175,2.0,True
382,29,0.1664628002080379,54,54 wavelengths,0.8456375838926175,2.0,True
382,30,0.15613745487113867,52,52 wavelengths,0.8456375838926175,2.0,True
382,31,0.14645256948200552,50,50 wavelengths,0.8456375838926175,2.0,True
382,32,0.13736841762652738,46,46 wavelengths,0.8523489932885906,2.0,True
382,33,0.12884773703840405,42,42 wavelengths,0.8389261744966443,2.0,True
382,34,0.12085557675312208,38,38 wavelengths,0.825503355704698,2.0,True
382,35,0.11335915374265627,36,36 wavelengths,0.8389261744966443,2.0,True
382,36,0.10632771844282492,35,35 wavelengths,0.8389261744966443,2.0,True
382,37,0.09973242862170764,34,34 wavelengths,0.8389261744966443,2.0,True
382,38,0.09354623107174559,32,32 wavelengths,0.8389261744966443,2.0,True
382,39,0.08774375064023773,30,30 wavelengths,0.825503355704698,2.0,True
382,40,0.082301186143047,29,29 wavelengths,0.8322147651006712,2.0,True
382,41,0.07719621273456559,27,27 wavelengths,0.8389261744966443,2.0,True
382,42,0.07240789033347075,26,26 wavelengths,0.8389261744966443,2.0,True
382,43,0.06791657772864225,25,25 wavelengths,0.8389261744966443,2.0,True
382,44,0.06370385201291369,24,24 wavelengths,0.8389261744966443,2.0,True
382,45,0.059752433014182364,22,22 wavelengths,0.825503355704698,2.0,True
382,46,0.05604611241390222,21,21 wavelengths,0.8322147651006712,2.0,True
382,47,0.05256968726221077,20,20 wavelengths,0.8322147651006712,2.0,True
382,48,0.04930889761697621,18,18 wavelengths,0.825503355704698,2.0,True
382,49,0.0462503680509663,14,14 wavelengths,0.8120805369127517,2.0,True
