Run,Iteration,Wavelengths,Cofficients
198,1,450.903,0.05423783601088847
198,1,451.403,0.044144245148744175
198,1,452.401,0.04752287488055725
198,1,457.386,0.05565120821779262
198,1,458.382,0.03695242317279449
198,1,459.377,0.04849571878543641
198,1,460.372,-0.00183184049959934
198,1,462.36,0.07896946530125043
198,1,462.857,0.06250049105984228
198,1,464.346,0.025086025948311438
198,1,464.843,0.025541674996227705
198,1,465.835,0.04646010248058119
198,1,466.331,0.07829905234111431
198,1,468.314,0.04732102222663269
198,1,469.8,-0.024014966674701613
198,1,472.769,-0.041630018210050336
198,1,473.263,-0.01540052266234032
198,1,473.758,-0.05599887659901021
198,1,477.215,-0.04700913567502683
198,1,479.188,-0.035588272704978795
198,1,480.174,-0.03140576733812435
198,1,482.144,-0.014903869242821508
198,1,483.621,-0.06849683107846875
198,1,485.588,-0.04915883772755904
198,1,486.08,0.0027616412261387583
198,1,486.571,-0.0019018172522558727
198,1,488.536,-0.02622227233183043
198,1,489.027,-0.15070307201003724
198,1,490.008,-0.08846779046722916
198,1,490.499,-0.10185057552671534
198,1,490.989,-0.1185097679844999
198,1,491.48,-0.07373580374913223
198,1,491.97,-0.1630099802095018
198,1,492.46,-0.02178487865964791
198,1,492.95,-0.08700896726678681
198,1,494.419,-0.1849294361083651
198,1,495.398,-0.022903445063004752
198,1,495.888,-0.03601975762937403
198,1,497.844,-0.188471937993907
198,1,498.821,-0.34965688972209485
198,1,499.31,-0.45530934439348725
198,1,499.798,-0.02005181765696846
198,1,500.287,-0.2861804792408727
198,1,501.263,-0.12998747591357399
198,1,501.751,-0.26910268414335614
198,1,502.239,0.05239139389932639
198,1,502.727,-0.32118309384144744
198,1,503.215,-0.13605768235031523
198,1,503.702,0.07699969168829385
198,1,504.19,-0.5382884473110128
198,1,504.677,0.11758670567265896
198,1,505.164,0.26286383278900616
198,1,505.651,-0.1470736437605698
198,1,506.139,-0.197274509413987
198,1,506.625,0.09925481797629382
198,1,507.112,-0.10540542350580016
198,1,507.599,0.037826907026107984
198,1,508.086,-0.09570347328458216
198,1,508.572,0.04473167298683045
198,1,509.545,-0.16192001842045928
198,1,510.031,0.03875232627970296
198,1,510.517,-0.025268775586057002
198,1,511.003,-0.09718994806804258
198,1,512.46,-0.06736516221200574
198,1,512.946,-0.0513502537266407
198,1,513.431,0.04479408776157782
198,1,515.371,-0.021099663824708702
198,1,515.856,-0.019950288177436003
198,1,516.341,-0.04858847622604202
198,1,516.826,-0.02369208599639954
198,1,517.31,-0.051646885746878264
198,1,517.795,-0.03307907627729256
198,1,518.279,-0.02221919532512957
198,1,520.699,-0.02890272062362145
198,1,521.182,-0.026630253501029332
198,1,521.666,-0.023236802942502195
198,1,522.633,-0.027698670336805585
198,1,525.53,-0.03232735931664418
198,1,528.424,-0.020034918096870562
198,1,528.906,-0.06163184175433504
198,1,529.388,-0.04465397754737929
