Run,Iteration,Wavelengths,Cofficients
318,1,450.903,0.04658051227802012
318,1,451.403,0.0357771047278125
318,1,451.902,0.0369521493233075
318,1,452.9,0.052632702658795945
318,1,456.888,-0.025360414357742618
318,1,457.386,0.03204935435634329
318,1,458.382,0.041382016095678285
318,1,458.879,0.026389163937231123
318,1,461.366,0.019620663069473947
318,1,462.36,0.05829642956494245
318,1,462.857,0.05111569496985001
318,1,464.843,0.026558580790656403
318,1,465.835,0.042861514528050294
318,1,466.331,0.05634516865171819
318,1,467.818,0.03352141930681393
318,1,472.769,-0.021922811982081663
318,1,473.263,-0.014492405271518072
318,1,473.758,-0.03840423955783981
318,1,474.746,0.02693798986356472
318,1,475.734,-0.03459782747738854
318,1,477.215,-0.04007701290933622
318,1,479.188,-0.033842376184898965
318,1,480.174,-0.010885896141419823
318,1,480.667,-0.01563417198246708
318,1,482.144,-0.004006848214667284
318,1,483.621,-0.04864263325531095
318,1,484.113,0.014844479244619005
318,1,485.588,-0.03958004658198896
318,1,487.063,-0.08500413848357229
318,1,489.027,-0.0860909058797173
318,1,489.518,-0.02546943987983978
318,1,490.008,-0.06358702105136117
318,1,490.499,-0.06945402025429694
318,1,490.989,-0.07761505413600134
318,1,492.95,-0.04401856169208737
318,1,494.419,-0.10954573215853768
318,1,494.909,-0.011011921046241109
318,1,495.888,-0.03347557566299801
318,1,496.866,-0.016733726077595972
318,1,497.844,-0.110847446106829
318,1,498.821,-0.24679246677166067
318,1,499.31,-0.30722168712816295
318,1,500.287,-0.24013019967483093
318,1,500.775,0.10330121501227739
318,1,501.263,-0.14475639150633346
318,1,501.751,-0.16353990918140943
318,1,502.239,-0.14195532670912353
318,1,502.727,-0.27757811638468577
318,1,503.215,-0.20121223734162258
318,1,504.19,-0.5418931365217555
318,1,504.677,-0.00023377514532263113
318,1,505.164,0.17216442788557682
318,1,505.651,-0.1187817240949219
318,1,506.139,-0.2553586494950044
318,1,507.112,-0.11477520343135245
318,1,507.599,-0.03779093404677978
318,1,508.086,-0.16389891473012191
318,1,509.545,-0.19070643022674402
318,1,510.517,-0.049116657802622816
318,1,511.003,-0.11064624815626255
318,1,511.489,-0.042994640299234464
318,1,511.974,0.008603216598626033
318,1,512.946,-0.06842738992957559
318,1,513.916,-0.030977369501033695
318,1,514.401,-0.04199305896055849
318,1,515.371,-0.030413680172734922
318,1,515.856,-0.01826101948908543
318,1,516.341,-0.040795027787935284
318,1,516.826,-0.03260799450420208
318,1,517.795,-0.03397634853763659
318,1,519.247,-0.016821314058155047
318,1,521.182,-0.02621136007650254
318,1,522.149,-0.030620960486109065
318,1,522.633,-0.022317197609868455
318,1,524.565,-0.02335614245663562
318,1,525.048,-0.020809117257846697
318,1,526.495,-0.019728936773534347
318,1,526.978,-0.03270869717091335
318,1,527.942,-0.04220753118018785
318,1,528.424,-0.014807769193478372
318,1,530.351,-0.031088788706951503
318,1,530.833,-0.021273149466516705
318,1,531.314,-0.026116661747406573
318,1,534.2,-0.04408843836589857
318,1,534.681,-0.025131897458885846
318,1,535.161,-0.028621587305264585
318,1,536.122,-0.041974878977808494
318,1,539.481,-0.017008140404039716
318,1,540.44,-0.020566526414181132
318,1,542.835,-0.029685821303467922
318,1,545.705,-0.00853614215197624
318,1,549.049,-0.010094115901464648
318,1,550.003,-0.013317102247625867
318,1,550.48,-0.024053401821897656
318,1,552.864,-0.01565815867045174
318,1,553.817,-0.022223105600588197
318,1,556.672,-0.009382016271808966
318,1,557.623,-0.005127361000733358
318,1,559.049,-0.029212874208692816
318,1,561.897,-0.014689267330845874
318,1,564.742,-0.007833013944863852
318,1,566.163,-0.0006990179790955939
318,1,567.583,-0.016599741734238612
318,1,568.529,-0.00489312795290629
318,1,569.475,-0.007814705206396388
318,1,569.947,-0.020240217908155812
318,1,584.548,-0.01589235772085092
318,1,585.017,-0.008955491956222153
318,1,588.299,-0.01844644187775028
318,1,589.236,-0.005634008715527383
318,1,594.38,-0.019912545122742535
318,1,594.847,-0.007986991251775126
318,1,595.781,-0.029965236396294035
318,1,596.715,-0.022900147251142845
318,1,597.181,-0.021064572073578904
318,1,599.046,-0.017553138556702243
318,1,600.444,-0.027802296555627985
318,1,600.91,-0.011040296270708601
318,1,602.306,-0.010706640821390128
318,1,603.702,0.023019839381312586
318,1,604.631,-0.01947336852252562
318,1,607.418,-0.02318709565787154
318,1,610.202,0.023082311981066944
318,1,611.128,-0.0022424940320150163
318,1,612.055,0.011480880040023548
318,1,612.518,0.011754738226508316
318,1,612.981,0.02720759723107125
318,1,613.444,0.002505201995639769
318,1,613.907,0.004171379545767998
318,1,615.757,0.020373744051184577
318,1,617.605,0.03369986506358397
318,1,618.067,0.01928148868379823
318,1,619.452,0.0054681022558350076
318,1,619.913,0.016539343959107323
318,1,620.375,0.029924342163688503
318,1,620.836,0.04409548981577095
318,1,621.758,0.03570074741955088
318,1,622.219,0.03176213897906611
318,1,622.68,0.02908128601370614
318,1,623.14,0.02796332768331482
318,1,623.601,0.03490615791954476
318,1,624.982,0.05725887772263747
318,1,625.442,0.05840436150335659
318,1,626.362,0.04550825386420468
318,1,627.742,0.061614829537340605
318,1,629.12,0.07100096941106433
318,1,630.038,0.06470447716026069
318,1,630.956,0.0403912083797943
318,1,631.874,0.03370714951646582
318,1,632.332,0.035270418075824844
318,1,633.249,0.05413846386690174
318,1,634.624,0.028614433078815997
318,1,635.082,0.046195848476662096
318,1,635.54,0.05909269340867583
318,1,636.455,0.03994341604516432
318,1,636.913,0.028782326049122783
318,1,637.37,0.01836737061891231
318,1,639.199,0.022424544776092122
318,1,639.656,-0.0019446938963603782
318,1,642.396,0.01952389882976958
318,1,643.765,-0.07241363063043042
318,1,644.221,-0.049205648323780625
318,1,645.588,-0.052281003144372375
318,1,646.043,-0.12701162974373162
318,1,646.499,-0.09084454194489573
318,1,646.954,-0.11265988802090285
318,1,647.409,-0.07708399572079658
318,1,648.319,-0.10229037267895519
318,1,649.229,-0.10631692760876126
318,1,649.684,-0.13218797781205002
318,1,650.139,-0.07300879042330125
318,1,650.593,-0.09834035211457595
318,1,655.133,-0.05278268716557756
318,1,657.399,0.01200866234074895
318,1,657.851,0.01210254805626424
318,1,658.304,-0.02674290860418259
318,1,658.757,0.03295392879731509
318,1,659.662,0.004261837289849066
318,1,660.114,0.01235785614308644
318,1,660.567,0.04605967655964859
318,1,661.019,-0.00025176085375876997
318,1,661.471,0.013177257529752956
318,1,662.826,0.01701873928231528
318,1,663.73,0.004505932109818781
318,1,665.535,0.029355961521599087
318,1,665.986,0.007487643339935554
318,1,667.789,0.027993146563309996
318,1,668.69,0.01599870648918327
318,1,669.591,0.008558368848397899
318,1,670.941,0.002463859916483194
318,1,671.84,0.0050598648717846105
318,1,672.29,-0.0044882980365445
318,1,674.088,0.006910488654047664
318,1,674.537,0.0031910118869572296
318,1,675.883,0.005610335979793924
318,1,678.574,0.012345404285074472
318,1,679.47,0.014527804066071284
318,1,680.814,0.007070608850337299
318,1,681.709,0.020993297059836425
318,1,683.945,0.012762863546181101
318,1,684.839,0.06500863789993036
318,1,685.286,0.06648970730624552
318,1,685.732,0.01975322493955524
318,1,686.179,0.08956323866270448
318,1,686.625,0.07039875648101622
318,1,687.071,0.06565798982125182
318,1,687.518,0.12022266636231208
318,1,687.964,0.11080493702572011
318,1,688.41,0.11870772018377955
318,1,688.856,0.11830395415184616
318,1,689.301,0.1372689964192708
318,1,689.747,0.08785025378661021
318,1,690.193,0.10448266235437019
318,1,690.638,0.05971978075911998
318,1,691.084,0.06084018768347168
318,1,691.529,0.07029540274694344
318,1,691.974,0.08617622641353653
318,1,692.419,0.07313930043680911
318,1,692.864,0.08557037869281187
318,1,693.309,0.05022533043698857
318,1,694.199,0.056506258096282826
318,1,696.421,0.030645061865318585
318,1,697.309,0.02437896786886071
318,1,698.197,0.030085290398532798
318,1,699.084,0.025516465720566386
318,1,699.527,0.009093389414864324
318,1,701.743,0.022855824658930306
318,1,702.629,0.021132910481626466
318,1,703.515,0.02306248642511284
318,1,705.284,0.013839015841036683
318,1,708.818,0.023458814448405606
318,1,710.142,0.02609736364768034
318,1,712.787,-0.013690785162027878
318,1,715.428,0.029952136811757284
318,1,715.868,0.03871596733606602
318,1,718.944,0.013652993075319881
318,1,721.138,-0.06545216518156256
318,1,721.576,0.022014999702554057
318,1,722.892,-0.022607279235754743
318,1,723.33,0.035284313664121325
318,1,725.081,0.015980464301752824
318,1,725.519,-0.012023872973555921
318,1,725.957,-0.0131380354398727
318,1,727.706,-0.061706317915083644
318,1,729.017,-0.09753338559808744
318,1,729.89,0.0685065142480798
318,1,730.764,0.0544150106885633
318,1,731.2,-0.07861383126046324
318,1,731.636,-0.006534400835379773
318,1,732.072,0.09718672946889528
318,1,732.509,0.09890083918722567
318,1,732.945,-0.0031320576845986514
318,1,733.38,-0.09321810618448426
318,1,733.816,0.07026760414831588
318,1,734.252,0.017872788282050068
318,1,734.688,0.02186269891368534
318,1,735.123,-0.03071295887290766
318,1,735.559,0.11865039613882554
318,1,735.994,0.04413679857053427
318,1,736.429,0.06248748183079915
318,1,736.864,0.13203957976117467
318,1,737.734,0.23301660577541028
318,1,738.169,-0.060713434730044875
318,1,738.604,0.04185827831593592
318,1,739.038,-0.04786318585932607
318,1,739.907,-0.0663091070313035
318,1,740.776,0.11174888544074911
318,1,741.21,0.07169333831831465
318,1,741.644,0.17192974153085858
318,1,742.078,0.1807881442628634
318,1,742.946,0.1720793382936631
318,1,743.813,-0.09833739777529073
318,1,744.68,0.016539010373182728
318,1,745.113,-0.13635848893466854
318,1,745.546,0.026023307795891164
318,1,745.979,0.08773084922884433
318,1,746.412,-0.09191575526193968
318,1,746.845,-0.003999645393540938
318,1,747.278,0.0702809268786245
318,1,747.711,-0.1457083827129812
318,1,748.576,0.0909280854952093
318,1,749.008,0.19954013251664462
318,1,749.441,-0.06267925360335277
318,1,749.873,-0.08841031702715485
318,1,750.305,0.14660617570092957
318,1,750.737,0.018548278898847487
318,1,751.169,-0.18055772839957923
318,1,751.601,0.020413109329000628
318,1,752.464,-0.16172170959384077
318,1,752.896,-0.2276247442443545
318,1,753.758,-0.11721058163610494
318,1,754.19,0.014729266104892627
318,1,754.621,-0.15881076632542823
318,1,755.052,-0.13119815513593092
318,1,755.483,0.07382660822758298
318,1,755.914,0.15325442238010392
318,1,756.344,0.02781974473977609
318,1,756.775,0.15414318100304075
318,1,757.206,0.0420988519709627
318,1,757.636,0.07290757793146195
318,1,758.066,0.03192986540706116
318,1,758.497,0.07540702675309456
318,1,758.927,0.22777298322975262
318,1,759.357,0.023743909038950285
318,1,759.787,0.05504783559735016
318,1,760.647,0.02231897630477644
318,1,761.076,-0.16855578615957842
318,1,761.506,-0.08236831601082868
318,1,762.365,0.09887936499670977
318,1,763.223,0.20537987045522982
318,1,763.653,0.08880701998086973
318,1,764.082,-0.14792996140133532
318,1,765.368,-0.0036793666424917134
318,1,766.225,0.10209250898431976
318,1,766.654,-0.07623642358025
318,1,767.51,0.0006490493199597695
318,1,767.938,-0.11570413389374756
318,1,768.795,-0.19633538118115923
318,1,769.222,0.12643753373417208
318,1,771.36,0.16220835964219735
318,1,771.788,-0.0005062729172551091
318,1,773.069,0.05334035700548812
318,1,773.496,-0.13052834032340796
318,1,773.923,-0.08407269464561733
318,1,774.349,-0.08297583071586367
318,1,775.203,-0.12349412296296836
318,1,775.629,0.02310061450871796
318,1,776.055,-0.1616397851635338
318,1,776.482,-0.10683090575754618
318,1,776.908,-0.15991656719780198
318,1,778.186,0.018266002036202267
318,1,778.611,0.06644832245989014
318,1,779.888,0.047985700828230324
318,1,780.314,-0.13443991607898562
318,1,780.739,-0.04125335341703787
318,1,781.164,0.026618131216914014
318,1,781.589,-0.07653621634678859
318,1,782.014,0.014794629042163884
318,1,782.864,0.05183896277622032
318,1,784.138,-0.04206147005914904
318,1,784.562,-0.12500151873513407
318,1,784.987,-0.07740548667894015
318,1,785.835,-0.17288593593561716
318,1,786.259,-0.12102879939201738
318,1,787.954,-0.03413720547361777
318,1,788.802,0.022448760414450396
318,1,789.225,-0.09213395842107895
318,1,789.648,0.03302804670381425
318,1,790.071,-0.21911491263575114
318,1,790.495,0.038338128906936206
318,1,791.763,-0.03245871888809986
318,1,792.186,-0.07084359602551968
318,1,792.609,-0.03237052668325092
318,1,793.031,-0.02961953186161051
318,1,793.876,0.03985041249414703
318,1,795.143,0.09790252991743881
318,1,795.565,-0.15220635608947716
318,1,795.986,-0.07148592605252187
318,1,796.408,-0.08880064277127338
318,1,796.83,-0.08852580904313605
318,1,797.252,-0.04776327412040452
318,1,797.673,0.10103702884696499
318,1,798.094,0.061759605527124437
318,1,798.516,0.06952872091031628
318,1,798.937,0.08190047567038285
318,1,799.358,-0.13484010291432272
318,1,799.779,-0.08648056422998242
318,1,801.042,-0.07757210152761129
318,1,803.144,-0.08737169484751757
318,1,803.564,-0.022286155761159505
318,1,803.984,0.06796541092886152
318,1,804.824,0.04306475596069583
318,1,805.244,-0.03240353663075823
318,1,805.664,0.07555764932025184
318,1,806.503,0.05337172885951883
318,1,808.599,-0.11178239223824045
318,1,809.018,-0.0003535770640914707
318,1,810.693,-0.07232557175563491
318,1,811.53,0.07695834308787537
318,1,812.367,0.08465938727630425
318,1,813.203,0.04960481762897782
318,1,813.621,-0.030381686088627173
318,1,814.457,-0.02843162664188836
318,1,814.874,-0.05418570750202577
318,1,815.292,-0.014690234689157387
318,1,816.127,-0.010981633697547578
318,1,816.544,0.02496846881534093
318,1,817.378,0.1567041732095266
318,1,818.629,0.10302245807237329
318,1,819.879,-0.08117730639125544
318,1,820.295,-0.06256464212150399
318,1,820.712,-0.0608145761068315
318,1,821.128,-0.08729254675195947
318,1,821.96,-0.01309586168629635
318,1,822.376,-0.038754405076739266
318,1,823.624,0.059294695786072826
318,1,824.455,0.06794221197490473
318,1,824.87,-0.10250355550276427
318,1,826.946,-0.04518664846351972
318,1,827.361,-0.07738720425769062
318,1,828.605,-0.08135000274776391
318,1,829.434,0.014142721930750727
318,1,829.848,-0.02400659850762513
318,1,831.091,-0.06739204445337475
318,1,831.919,-0.01608535753944163
318,1,833.16,-0.054921376554105415
318,1,833.573,-0.047661021057732234
318,1,833.987,0.0620687341340947
318,1,834.813,-0.1036537791185279
318,1,836.052,-0.08223884067282211
318,1,837.29,-0.06515900997207556
318,1,837.703,-0.04794703570444947
318,1,838.116,-0.04504994451422514
318,1,839.352,-0.030371462774086668
318,1,841.0,-0.10714113583444033
318,1,841.412,-0.03570494084832733
318,1,844.703,0.06069992060848532
318,1,845.525,-0.0049438485884138956
318,1,846.757,-0.05287127328906885
318,1,847.167,-0.08321238699461778
318,1,848.398,-0.049125289365510014
318,1,848.808,-0.02043119424681807
318,1,849.628,-0.07420859752002597
318,1,850.857,0.02498371760992894
318,1,851.676,-0.001364692222141415
318,1,852.495,-0.057367191392747596
318,1,852.904,-0.028673707104142975
318,1,854.54,-0.0762869930436351
318,1,854.949,-0.12096156683154398
318,1,855.766,-0.04146548267681107
318,1,856.583,-0.051357475459692874
318,1,856.991,-0.07005571448766887
318,1,857.807,-0.04856456931882831
318,1,858.623,0.11201803001194383
318,1,859.846,-0.028858964417711033
318,1,860.254,-0.05305049607093825
318,1,860.661,0.0954141441841784
318,1,861.476,-0.02306639908924876
318,1,863.104,-0.05654842506185954
318,1,863.511,-0.028657658852456466
318,1,863.918,-0.045552266580008056
318,1,864.325,-0.03306585489347143
318,1,864.731,-0.006551243179219986
318,1,865.138,-0.13031733083341757
318,1,865.544,-0.09465524484989145
318,1,866.357,-0.051034681285335316
318,1,867.169,-0.014549123077859978
318,1,868.792,-0.04061221971596117
318,1,869.603,-0.02936790332089884
318,1,870.414,0.0464932716038068
318,1,870.819,-0.08200143885144372
318,1,871.629,-0.0607911750262068
318,1,873.653,-0.005367428000832999
