Run,Iteration,Wavelengths,Cofficients
297,1,450.903,0.046787599462650334
297,1,452.9,0.05270527175884326
297,1,455.892,0.007401673547680937
297,1,456.888,-0.022352499050184597
297,1,458.879,0.02768732435811856
297,1,468.314,0.04035428524475605
297,1,469.305,0.006283698163536886
297,1,469.8,-0.012164175893239274
297,1,473.758,-0.03503154472470826
297,1,475.734,-0.03139839364184134
297,1,476.228,0.02408333232639165
297,1,477.215,-0.03669792871823002
297,1,477.708,-0.011258618767899476
297,1,478.202,-0.019959608779002286
297,1,479.188,-0.03064723466052605
297,1,479.681,0.0017435745600282552
297,1,480.667,-0.012862415704815618
297,1,482.637,0.025082573364268397
297,1,483.129,-0.02528612025183524
297,1,483.621,-0.04476633897987987
297,1,485.588,-0.0359692455504796
297,1,487.063,-0.07967945715643013
297,1,489.027,-0.08056697256791814
297,1,490.008,-0.05918619666085411
297,1,490.499,-0.06431450340307159
297,1,490.989,-0.07256196877506639
297,1,491.48,-0.046102081679574705
297,1,491.97,-0.10464936486030825
297,1,492.46,-0.011902568428568582
297,1,493.93,-0.014880647545208806
297,1,496.377,0.04072048482081345
297,1,497.844,-0.10392739339860893
297,1,498.821,-0.2344898676676702
297,1,499.31,-0.29287043567378807
297,1,499.798,-0.06307810903870843
297,1,500.287,-0.22716694520102954
297,1,500.775,0.10540483613202938
297,1,501.263,-0.1348147710746984
297,1,501.751,-0.15203412656448692
297,1,502.239,-0.13186268057490716
297,1,502.727,-0.2633864426617695
297,1,503.215,-0.18856549723447955
297,1,504.19,-0.5230818777882478
297,1,504.677,0.004308781220399097
297,1,505.164,0.16841109890469674
297,1,505.651,-0.11249218785083462
297,1,506.139,-0.24499424916140683
297,1,507.112,-0.1106915561560291
297,1,508.086,-0.15834632090739018
297,1,509.058,0.006702800019318911
297,1,509.545,-0.18522025677720663
297,1,510.517,-0.048368552758086714
297,1,511.003,-0.1082718228921607
297,1,511.489,-0.042522517594774545
297,1,512.46,-0.09457182767250955
297,1,512.946,-0.06720145247437391
297,1,514.401,-0.04132808850512565
297,1,516.341,-0.040255886446534266
297,1,517.31,-0.04555329721107922
297,1,517.795,-0.03347751105601775
297,1,521.182,-0.02593097359812171
297,1,522.149,-0.03010567162365304
297,1,523.116,-0.014007717611248499
297,1,525.048,-0.02059770760067424
297,1,526.495,-0.019486419556141044
297,1,526.978,-0.03201859837506952
297,1,527.46,-0.01915415651489678
297,1,528.906,-0.03523453827149585
297,1,529.388,-0.028165406740260444
297,1,530.833,-0.020932823329627745
297,1,531.314,-0.025547004552284477
297,1,531.795,-0.038757238053874606
297,1,532.277,-0.0038684159038079495
297,1,533.719,-0.02211887400352784
297,1,536.122,-0.040870110554968975
297,1,537.562,-0.012013490689364683
297,1,538.042,-0.016973264977752422
297,1,539.001,-0.01668023219457273
297,1,541.398,-0.021059293468260794
297,1,541.877,-0.018691047155596784
297,1,544.27,-0.021587228064007414
297,1,545.705,-0.008514267898746942
297,1,546.661,-0.01612607961047614
297,1,548.094,-0.0180083791160133
297,1,550.003,-0.013134156858006386
297,1,551.434,-0.01845037576480474
297,1,553.817,-0.021833988451796505
297,1,554.769,-0.01903902272948179
297,1,555.721,-0.01174629708708864
297,1,559.049,-0.02866924679769195
297,1,559.524,-0.004764415658729905
297,1,560.948,-0.020782267329794518
297,1,563.32,-0.017870407612074254
297,1,563.794,-0.010087591573237112
297,1,565.69,-0.01959512734456883
297,1,567.11,-0.014988365430328469
297,1,568.056,-0.0076616709945408965
297,1,569.002,-0.009045377828616358
297,1,571.837,-0.0072255125087678125
297,1,572.309,-0.015914834955441094
297,1,573.725,-0.001522110343645815
297,1,575.14,-0.008086839645506147
297,1,582.669,-0.01506510908217775
297,1,583.609,-0.020094107839043383
297,1,585.955,0.00961584498404754
297,1,587.362,-0.002622681068922519
297,1,588.299,-0.018954889532416582
297,1,589.704,-0.019381871280564525
297,1,595.781,-0.030204763188361725
297,1,596.248,-0.02455295686505442
297,1,596.715,-0.023409123253728095
297,1,600.444,-0.028156637175083415
297,1,602.306,-0.011749066849558966
297,1,602.771,-0.029496498031472477
297,1,603.702,0.020873749182775774
297,1,605.096,-0.00794214454914316
297,1,612.981,0.02444527055187777
297,1,615.757,0.01769139165726865
297,1,616.219,0.030190628331498773
297,1,618.067,0.01632652257134184
297,1,618.529,0.019995264105198748
297,1,618.99,0.014699503619308388
297,1,619.913,0.013766739001978535
297,1,621.297,0.05044793612474893
297,1,621.758,0.03213572680401299
297,1,622.68,0.025673734902418175
297,1,623.14,0.02447313182214502
297,1,623.601,0.031298916437699574
297,1,624.982,0.05290338583753468
297,1,625.442,0.05394660071339652
297,1,625.902,0.05780583442383865
297,1,626.362,0.04147351149150655
297,1,626.822,0.02688827029268475
297,1,627.282,0.05853923100133818
297,1,628.201,0.04814176583764286
297,1,628.661,0.048217890809897725
297,1,629.12,0.06605320926656631
297,1,629.579,0.026826673305208767
297,1,630.497,0.06171362774826475
297,1,630.956,0.03641779673930392
297,1,632.332,0.031444440557073156
297,1,635.082,0.04182631866615037
297,1,635.54,0.054215114485907934
297,1,635.998,0.00023197646841385802
297,1,636.455,0.03558200556886256
297,1,641.027,-0.028326846399484892
297,1,642.396,0.014926282152348834
297,1,643.765,-0.0741636864285949
297,1,644.676,-0.08536096811066887
297,1,645.132,-0.07985665884805421
297,1,646.043,-0.12712691186825675
297,1,646.954,-0.11332897126155822
297,1,647.409,-0.07911377059160529
297,1,647.864,-0.05493442174342089
297,1,648.319,-0.10351771388359918
297,1,649.229,-0.10741480014336925
297,1,649.684,-0.1322468045620826
297,1,650.139,-0.07535169997609745
297,1,650.593,-0.09968560758427009
297,1,651.047,-0.07510354983390019
297,1,652.41,-0.07043646367391172
297,1,653.772,-0.06405559500365178
297,1,654.679,-0.04769455879937204
297,1,655.586,-0.04557079296616633
