Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
355,1,1.0,580,580 wavelengths,0.8783783783783784,3.0,True
355,2,0.937972055474286,397,397 wavelengths,0.8783783783783784,3.0,True
355,3,0.879791576850657,319,319 wavelengths,0.8783783783783784,3.0,True
355,4,0.825219913727574,272,272 wavelengths,0.8783783783783784,3.0,True
355,5,0.7740332186973654,248,248 wavelengths,0.8783783783783784,3.0,True
355,6,0.7260215291469454,225,225 wavelengths,0.8783783783783784,3.0,True
355,7,0.6809879060125446,212,212 wavelengths,0.8783783783783784,3.0,True
355,8,0.6387476259557163,195,195 wavelengths,0.8783783783783784,3.0,True
355,9,0.5991274236470037,175,175 wavelengths,0.8783783783783784,3.0,True
355,10,0.5619647810491933,163,163 wavelengths,0.8783783783783784,3.0,True
355,11,0.5271072607848689,154,154 wavelengths,0.8783783783783784,3.0,True
355,12,0.49441188085380394,142,142 wavelengths,0.8783783783783784,3.0,True
355,13,0.4637445281353502,131,131 wavelengths,0.8783783783783784,3.0,True
355,14,0.4349794082700673,121,121 wavelengths,0.8783783783783784,3.0,True
355,15,0.4079985296640637,108,108 wavelengths,0.8783783783783784,3.0,True
355,16,0.38269121949948826,101,101 wavelengths,0.8783783783783784,3.0,True
355,17,0.35895366976589616,96,96 wavelengths,0.8783783783783784,3.0,True
355,18,0.33668851145035567,91,91 wavelengths,0.8783783783783784,3.0,True
355,19,0.3158044151396677,86,86 wavelengths,0.9459459459459459,3.0,True
355,20,0.2962157163964089,84,84 wavelengths,0.8783783783783784,3.0,True
355,21,0.2778420643721278,78,78 wavelengths,0.8783783783783784,3.0,True
355,22,0.2606080922163436,74,74 wavelengths,0.8648648648648649,3.0,True
355,23,0.24444310792939605,69,69 wavelengths,0.972972972972973,3.0,True
355,24,0.22928080439105833,63,63 wavelengths,0.8648648648648649,3.0,True
355,25,0.2150589873754787,60,60 wavelengths,0.8783783783783784,3.0,True
355,26,0.20171932043679625,56,56 wavelengths,0.972972972972973,3.0,True
355,27,0.18920708561897795,51,51 wavelengths,0.9594594594594594,3.0,True
355,28,0.17747095900833193,51,51 wavelengths,0.9594594594594594,3.0,True
355,29,0.1664628002080379,51,51 wavelengths,0.9594594594594594,3.0,True
355,30,0.15613745487113867,49,49 wavelengths,0.9594594594594594,3.0,True
355,31,0.14645256948200552,47,47 wavelengths,0.9594594594594594,3.0,True
355,32,0.13736841762652738,43,43 wavelengths,0.9594594594594594,3.0,True
355,33,0.12884773703840405,39,39 wavelengths,0.9459459459459459,3.0,True
355,34,0.12085557675312208,36,36 wavelengths,0.9594594594594594,3.0,True
355,35,0.11335915374265627,35,35 wavelengths,0.9459459459459459,3.0,True
355,36,0.10632771844282492,34,34 wavelengths,0.9459459459459459,3.0,True
355,37,0.09973242862170764,33,33 wavelengths,0.9459459459459459,3.0,True
355,38,0.09354623107174559,32,32 wavelengths,0.8648648648648649,3.0,True
355,39,0.08774375064023773,28,28 wavelengths,0.8648648648648649,3.0,True
355,40,0.082301186143047,24,24 wavelengths,0.8918918918918919,3.0,True
355,41,0.07719621273456559,22,22 wavelengths,0.8918918918918919,3.0,True
355,42,0.07240789033347075,22,22 wavelengths,0.8918918918918919,3.0,True
355,43,0.06791657772864225,21,21 wavelengths,0.8918918918918919,3.0,True
355,44,0.06370385201291369,20,20 wavelengths,0.918918918918919,3.0,True
355,45,0.059752433014182364,19,19 wavelengths,0.9324324324324325,3.0,True
355,46,0.05604611241390222,18,18 wavelengths,0.9054054054054054,3.0,True
355,47,0.05256968726221077,18,18 wavelengths,0.9054054054054054,3.0,True
355,48,0.04930889761697621,15,15 wavelengths,0.8918918918918919,3.0,True
355,49,0.0462503680509663,15,15 wavelengths,0.8918918918918919,3.0,True
