Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
118,1,1.0,582,582 wavelengths,0.8783783783783784,3.0,True
118,2,0.937972055474286,413,413 wavelengths,0.8918918918918919,3.0,True
118,3,0.879791576850657,327,327 wavelengths,0.8918918918918919,3.0,True
118,4,0.825219913727574,284,284 wavelengths,0.8783783783783784,3.0,True
118,5,0.7740332186973654,245,245 wavelengths,0.8783783783783784,3.0,True
118,6,0.7260215291469454,220,220 wavelengths,0.8783783783783784,3.0,True
118,7,0.6809879060125446,205,205 wavelengths,0.8783783783783784,3.0,True
118,8,0.6387476259557163,185,185 wavelengths,0.8783783783783784,3.0,True
118,9,0.5991274236470037,168,168 wavelengths,0.8783783783783784,3.0,True
118,10,0.5619647810491933,159,159 wavelengths,0.8783783783783784,3.0,True
118,11,0.5271072607848689,147,147 wavelengths,0.8918918918918919,3.0,True
118,12,0.49441188085380394,139,139 wavelengths,0.8918918918918919,3.0,True
118,13,0.4637445281353502,130,130 wavelengths,0.8918918918918919,3.0,True
118,14,0.4349794082700673,120,120 wavelengths,0.8783783783783784,3.0,True
118,15,0.4079985296640637,114,114 wavelengths,0.8783783783783784,3.0,True
118,16,0.38269121949948826,111,111 wavelengths,0.8918918918918919,3.0,True
118,17,0.35895366976589616,102,102 wavelengths,0.9054054054054054,3.0,True
118,18,0.33668851145035567,97,97 wavelengths,0.8918918918918919,3.0,True
118,19,0.3158044151396677,91,91 wavelengths,0.9054054054054054,3.0,True
118,20,0.2962157163964089,86,86 wavelengths,0.8783783783783784,3.0,True
118,21,0.2778420643721278,82,82 wavelengths,0.8783783783783784,3.0,True
118,22,0.2606080922163436,78,78 wavelengths,0.8783783783783784,3.0,True
118,23,0.24444310792939605,71,71 wavelengths,0.8783783783783784,3.0,True
118,24,0.22928080439105833,69,69 wavelengths,0.8783783783783784,3.0,True
118,25,0.2150589873754787,65,65 wavelengths,0.8783783783783784,3.0,True
118,26,0.20171932043679625,62,62 wavelengths,0.9594594594594594,3.0,True
118,27,0.18920708561897795,55,55 wavelengths,0.972972972972973,3.0,True
118,28,0.17747095900833193,52,52 wavelengths,0.972972972972973,3.0,True
118,29,0.1664628002080379,46,46 wavelengths,0.972972972972973,3.0,True
118,30,0.15613745487113867,44,44 wavelengths,0.8918918918918919,3.0,True
118,31,0.14645256948200552,41,41 wavelengths,0.9594594594594594,3.0,True
118,32,0.13736841762652738,40,40 wavelengths,0.918918918918919,3.0,True
118,33,0.12884773703840405,37,37 wavelengths,0.9324324324324325,3.0,True
118,34,0.12085557675312208,35,35 wavelengths,0.9324324324324325,3.0,True
118,35,0.11335915374265627,34,34 wavelengths,0.9324324324324325,3.0,True
