Run,Iteration,Ratio,Selected Variables,Selected Wavelengths,Accuracy,N components,RMSECV
76,1,1.0,556,556 wavelengths,0.8783783783783784,3.0,True
76,2,0.937972055474286,407,407 wavelengths,0.8648648648648649,3.0,True
76,3,0.879791576850657,316,316 wavelengths,0.8648648648648649,3.0,True
76,4,0.825219913727574,272,272 wavelengths,0.8648648648648649,3.0,True
76,5,0.7740332186973654,244,244 wavelengths,0.8648648648648649,3.0,True
76,6,0.7260215291469454,220,220 wavelengths,0.8648648648648649,3.0,True
76,7,0.6809879060125446,197,197 wavelengths,0.8648648648648649,3.0,True
76,8,0.6387476259557163,177,177 wavelengths,0.8513513513513513,3.0,True
76,9,0.5991274236470037,164,164 wavelengths,0.8513513513513513,3.0,True
76,10,0.5619647810491933,156,156 wavelengths,0.8513513513513513,3.0,True
76,11,0.5271072607848689,145,145 wavelengths,0.8513513513513513,3.0,True
76,12,0.49441188085380394,135,135 wavelengths,0.8513513513513513,3.0,True
76,13,0.4637445281353502,127,127 wavelengths,0.8513513513513513,3.0,True
76,14,0.4349794082700673,115,115 wavelengths,0.8513513513513513,3.0,True
76,15,0.4079985296640637,108,108 wavelengths,0.8513513513513513,3.0,True
76,16,0.38269121949948826,103,103 wavelengths,0.8513513513513513,3.0,True
76,17,0.35895366976589616,100,100 wavelengths,0.8513513513513513,3.0,True
76,18,0.33668851145035567,97,97 wavelengths,0.8513513513513513,3.0,True
76,19,0.3158044151396677,90,90 wavelengths,0.8513513513513513,3.0,True
76,20,0.2962157163964089,79,79 wavelengths,0.8513513513513513,3.0,True
76,21,0.2778420643721278,74,74 wavelengths,0.8513513513513513,3.0,True
76,22,0.2606080922163436,70,70 wavelengths,0.8513513513513513,3.0,True
76,23,0.24444310792939605,66,66 wavelengths,0.8513513513513513,3.0,True
76,24,0.22928080439105833,64,64 wavelengths,0.8648648648648649,3.0,True
76,25,0.2150589873754787,61,61 wavelengths,0.8648648648648649,3.0,True
76,26,0.20171932043679625,60,60 wavelengths,0.8648648648648649,3.0,True
76,27,0.18920708561897795,59,59 wavelengths,0.8648648648648649,3.0,True
76,28,0.17747095900833193,57,57 wavelengths,0.8648648648648649,3.0,True
76,29,0.1664628002080379,55,55 wavelengths,0.8648648648648649,3.0,True
76,30,0.15613745487113867,54,54 wavelengths,0.8648648648648649,3.0,True
76,31,0.14645256948200552,49,49 wavelengths,0.8648648648648649,3.0,True
76,32,0.13736841762652738,47,47 wavelengths,0.9594594594594594,3.0,True
76,33,0.12884773703840405,47,47 wavelengths,0.9594594594594594,3.0,True
76,34,0.12085557675312208,43,43 wavelengths,0.8648648648648649,3.0,True
76,35,0.11335915374265627,39,39 wavelengths,0.8648648648648649,3.0,True
76,36,0.10632771844282492,37,37 wavelengths,0.9594594594594594,3.0,True
76,37,0.09973242862170764,33,33 wavelengths,0.9324324324324325,3.0,True
76,38,0.09354623107174559,26,26 wavelengths,0.918918918918919,3.0,True
76,39,0.08774375064023773,25,25 wavelengths,0.918918918918919,3.0,True
76,40,0.082301186143047,25,25 wavelengths,0.918918918918919,3.0,True
76,41,0.07719621273456559,23,23 wavelengths,0.918918918918919,3.0,True
76,42,0.07240789033347075,21,21 wavelengths,0.9054054054054054,3.0,True
76,43,0.06791657772864225,19,19 wavelengths,0.918918918918919,3.0,True
76,44,0.06370385201291369,17,17 wavelengths,0.9054054054054054,3.0,True
76,45,0.059752433014182364,17,17 wavelengths,0.9054054054054054,3.0,True
76,46,0.05604611241390222,17,17 wavelengths,0.9054054054054054,3.0,True
76,47,0.05256968726221077,16,16 wavelengths,0.918918918918919,3.0,True
76,48,0.04930889761697621,16,16 wavelengths,0.918918918918919,3.0,True
76,49,0.0462503680509663,16,16 wavelengths,0.918918918918919,3.0,True
76,50,0.043381552787207116,16,16 wavelengths,0.918918918918919,3.0,True
76,51,0.0406906842374829,14,14 wavelengths,0.9054054054054054,3.0,True
76,52,0.03816672473288696,14,14 wavelengths,0.9054054054054054,3.0,True
76,53,0.03579932124842725,14,14 wavelengths,0.9054054054054054,3.0,True
76,54,0.03357876293597159,13,13 wavelengths,0.8783783783783784,3.0,True
76,55,0.031495941291337044,12,12 wavelengths,0.8918918918918919,3.0,True
76,56,0.029542312792132836,10,498.821 - 499.31 - 504.19 - 733.38 - 737.734 - 749.008 - 751.169 - 763.223 - 941.147 - 948.534,0.8783783783783784,3.0,True
